frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,53,283342067,81433.95344608856,49958.22048959145,41.22564697265625,-0.0011658157120321816,-0.0069778111633431675,0.324029072506913,0.9460206716533228
map,53,300008736,81434.05352496558,49958.298165902444,41.22564697265625,-0.0011664321151677493,-0.0069777081499875675,0.3239455014242323,0.9460492921259954
map,53,332500002,81434.24844099354,49958.449397437835,41.22564697265625,-0.0011673929303533752,-0.006977547466829487,0.32381522793065165,0.9460938902589502
map,53,356413788,81434.3525245011,49958.53014227532,41.22564697265625,-0.0011672599629846906,-0.006977569711906189,0.32383325704545424,0.9460877193243907
map,53,366675414,81434.45169976633,49958.60704970956,41.22564697265625,-0.0011695545959108937,-0.006977185460691247,0.3235221020114215,0.9461941664030726
map,53,383342083,81434.55042809481,49958.68350513158,41.22564697265625,-0.0011722978661557306,-0.006976725064004196,0.3231500427700453,0.9463212989692307
map,53,400008752,81434.64901830218,49958.759731187565,41.22564697265625,-0.0011754455394536799,-0.006976195430854563,0.32272304404966023,0.946467003051039
map,53,420061683,81434.76772125466,49958.85134718916,41.22564697265625,-0.0011782623878913248,-0.0069757202245344,0.3223408402587579,0.9465972394457804
map,53,448594264,81434.9366030013,49958.9814659209,41.22564697265625,-0.0011807631540400585,-0.006975297361386036,0.3220014581687889,0.9467127399387144
map,53,461840134,81435.01496023656,49959.04175297238,41.22564697265625,-0.001180918132498755,-0.006975271125198882,0.32198042380939795,0.9467198940069945
map,53,483342099,81435.14216370943,49959.139605968056,41.22564697265625,-0.001181142638866302,-0.006975233112402021,0.32194995239358004,0.9467302568202127
map,53,500008769,81435.24076664384,49959.21544522188,41.22564697265625,-0.0011811873587864504,-0.006975225539661118,0.3219438826651653,0.9467323209015169
map,53,521828193,81435.36983573901,49959.31471435335,41.22564697265625,-0.0011812313901933794,-0.006975218083222878,0.3219379063676448,0.9467343531681481
map,53,543551489,81435.49831703262,49959.413528710546,41.22564697265625,-0.001181245827420024,-0.006975215638308283,0.32193594682667115,0.946735019509635
map,53,566675446,81435.63464977793,49959.518380670255,41.22564697265625,-0.0011812525766065648,-0.006975214495336899,0.32193503076999885,0.9467353310129576
map,53,583342116,81435.7324290076,49959.59357833393,41.22564697265625,-0.0011819381573732967,-0.006975098357574799,0.3218419755982329,0.9467669690943601
map,53,600008785,81435.83028146038,49959.668803195585,41.22564697265625,-0.001182939660662058,-0.006974928577765536,0.32170603129171244,0.9468131708291928
map,53,625310714,81435.97861312289,49959.78276717867,41.22564697265625,-0.0011845613018428595,-0.006974653355391505,0.32148588822768376,0.9468879419950132
map,53,645078141,81436.09427729159,49959.871547822906,41.22564697265625,-0.0011860359605594486,-0.006974402741881018,0.32128567587629714,0.9469558941692086
map,53,666675463,81436.21982973255,49959.96780942943,41.22564697265625,-0.0011908361053796783,-0.006973584750744898,0.32063381758598486,0.947176808228185
map,53,693677275,81436.31602129918,49960.04135278509,41.22564697265625,-0.0011950752640281182,-0.006972859529562154,0.3200579510132556,0.9473715527807929
map,53,700008802,81436.41258862473,49960.11501295764,41.22564697265625,-0.0011990802680595272,-0.006972171929639137,0.319513729262597,0.9475552373544257
map,53,737273829,81436.60537473134,49960.261773795835,41.22564697265625,-0.0012010260192888522,-0.006971837018081304,0.3192492725356473,0.9476443705370461
map,53,755309830,81436.70064523006,49960.33421376532,41.22564697265625,-0.001202877714945004,-0.00697151777653807,0.3189975644689418,0.9477291305473192
map,53,762289053,81436.77100251801,49960.387631792335,41.22564697265625,-0.001204917023199093,-0.006971165603606234,0.3187203141156098,0.9478224055144199
map,53,783342149,81436.89126348421,49960.478828115265,41.22564697265625,-0.0012084621417916717,-0.006970551926322185,0.318238245830899,0.9479843721895245
map,53,800008818,81436.98620953753,49960.550676531064,41.22564697265625,-0.0012114381943392773,-0.006970035323224239,0.3178334632613398,0.9481201615071778
map,53,830039961,81437.15754596246,49960.68010950539,41.22564697265625,-0.001215972746955151,-0.006969245668245594,0.3172165348631117,0.9483267480328363
map,53,844682244,81437.24076817666,49960.74289316383,41.22564697265625,-0.0012151387993705387,-0.006969391121465486,0.31733000922685606,0.9482887831611095
map,53,866675496,81437.36562904954,49960.83701701081,41.22564697265625,-0.0012154680013347946,-0.006969333715889118,0.31728521589018926,0.9483037713742418
map,53,885675684,81437.46000940439,49960.908146807626,41.22564697265625,-0.0012159108451930728,-0.006969256468393131,0.3172249580077145,0.9483239304383804
map,53,900008834,81437.55456765875,49960.979384721366,41.22564697265625,-0.0012166540438454704,-0.00696912676332495,0.3171238263880321,0.9483577541002697
map,53,920002777,81437.66772615512,49961.06460166785,41.22564697265625,-0.0012171916332520652,-0.006969032890842085,0.31705066986384267,0.9483822139643819
map,53,943408196,81437.80006326849,49961.16422696887,41.22564697265625,-0.0012173821074321022,-0.006968999620476515,0.3170247489672367,0.9483908791038402
map,53,966675512,81437.93066440837,49961.262509257824,41.22564697265625,-0.0012213745567863804,-0.006968301019454635,0.3164813489343035,0.9485723519067052
map,53,985619618,81438.02359744745,49961.33228133145,41.22564697265625,-0.0012249137123930497,-0.006967679764662631,0.31599951282306754,0.9487329755630286
map,54,8851,81438.11683015304,49961.40214300083,41.22564697265625,-0.0012284722188699903,-0.006967053244605087,0.31551491661651515,0.9488942451177411
map,54,24320527,81438.25271221068,49961.50376215588,41.22564697265625,-0.0012320862237538309,-0.006966415035219597,0.3150226337339464,0.9490577913174847
map,54,53366280,81438.39573099645,49961.61047225026,41.22564697265625,-0.001233344646226015,-0.0069661923523057605,0.3148511867943226,0.9491146828488647
map,54,60462750,81438.45367536676,49961.653673010514,41.22564697265625,-0.0012350600239664769,-0.006965888431700406,0.31461745908362215,0.9491921857373562
map,54,83342198,81438.58030505682,49961.74798542017,41.22564697265625,-0.0012389542657750556,-0.006965196855295292,0.3140867429167558,0.9493679312832503
map,54,100008867,81438.67222875358,49961.81628987086,41.22564697265625,-0.0012421920111722736,-0.006964620155692442,0.3136453806433289,0.949513836774481
map,54,131619740,81438.84676821785,49961.94573752192,41.22564697265625,-0.0012474628320597262,-0.006963678007226293,0.31292665073256115,0.9497509475048688
map,54,145463823,81438.92291682656,49962.00212297692,41.22564697265625,-0.0012463656044599605,-0.006963874473719122,0.3130762916544449,0.9497016303181728
map,54,166675545,81439.03946028411,49962.08835065203,41.22564697265625,-0.0012467290703710079,-0.006963809412296512,0.3130267231633044,0.9497179695102849
map,54,183342214,81439.13052217504,49962.15570765296,41.22564697265625,-0.0012471679858161433,-0.00696373081909783,0.3129668633161512,0.9497376972044144
map,54,200008884,81439.22167432276,49962.223105843485,41.22564697265625,-0.001247921052001596,-0.006963595906833543,0.3128641547202321,0.9497715365898732
map,54,230737928,81439.38954700241,49962.34717567768,41.22564697265625,-0.0012493576085622557,-0.006963338313741853,0.31266821111108806,0.9498360599522879
map,54,244487512,81439.46401455806,49962.40215757067,41.22564697265625,-0.001250263006562219,-0.006963175807066746,0.3125447059665524,0.949876706629537
map,54,266675561,81439.58386421786,49962.49059004043,41.22564697265625,-0.0012536536425621922,-0.006962566154097797,0.3120821174744323,0.9500287906046685
map,54,283342231,81439.67316344459,49962.556346576865,41.22564697265625,-0.0012564994703322713,-0.006962053144493538,0.31169376937604715,0.9501562740714004
map,54,300008900,81439.76278667848,49962.62224346976,41.22564697265625,-0.0012591299449387866,-0.006961577887767691,0.311334737058477,0.9502739776116271
map,54,333342239,81439.9415938064,49962.7535394655,41.22564697265625,-0.0012604894640255416,-0.0069613318565327886,0.3111491498569675,0.9503347607913649
map,54,350008908,81440.02976172231,49962.818227245996,41.22564697265625,-0.0012615925222116571,-0.006961132035351525,0.31099855844850494,0.9503840527218701
map,54,361150723,81440.08881738661,49962.8615154552,41.22564697265625,-0.0012627317773320158,-0.006960925467508869,0.3108430126343679,0.9504349386052076
map,54,383342247,81440.20639023316,49962.94763843052,41.22564697265625,-0.0012650241385567733,-0.0069605092367273184,0.31052999066199954,0.9505372564631819
map,54,400008916,81440.29448647365,49963.01208093305,41.22564697265625,-0.0012668677132843243,-0.006960173927621017,0.3102782124656541,0.9506194727093553
map,54,432484752,81440.46631865534,49963.13764199245,41.22564697265625,-0.0012697599822777495,-0.006959646865545954,0.30988314508488646,0.9507483302206706
map,54,448452203,81440.55054745142,49963.19916451969,41.22564697265625,-0.0012681485106522648,-0.006959940679390025,0.3101032731770145,0.9506765543495833
map,54,461611193,81440.61966599211,49963.24963179283,41.22564697265625,-0.001268170477014369,-0.00695993667693369,0.3101002727315864,0.9506775330662285
map,54,483342263,81440.73386269482,49963.333009235685,41.22564697265625,-0.0012684154757784322,-0.006959892031238948,0.31006680735458597,0.9506884484425108
map,54,500008933,81440.82148819376,49963.39697639198,41.22564697265625,-0.001268912082107194,-0.00695980150820266,0.30999897204028815,0.9507105702363149
map,54,520499148,81440.9289068111,49963.47537116821,41.22564697265625,-0.0012692866666817939,-0.006959733203469903,0.3099478029967055,0.9507272534447562
map,54,544932195,81441.05681079724,49963.56869402012,41.22564697265625,-0.001269407244306145,-0.006959711211954179,0.30993133154081415,0.9507326231672248
map,54,560321698,81441.13647755152,49963.62680623559,41.22564697265625,-0.0012712958035748982,-0.0069593664859317825,0.3096733267604666,0.9508166919644394
