frame_id,child_frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,-,53,383342083,81440.25,49948.3125,43.277042388916016,0.0,0.0,0.0,0.0
map,-,53,583342116,81441.5390625,49949.0546875,43.28749084472656,0.0,0.0,0.0,0.0
map,-,53,783342149,81442.8046875,49949.7734375,43.298458099365234,0.0,0.0,0.0,0.0
map,-,53,983342181,81444.0390625,49950.4609375,43.307918548583984,0.0,0.0,0.0,0.0
map,-,54,183342214,81445.25,49951.125,43.31880569458008,0.0,0.0,0.0,0.0
map,-,54,383342247,81446.421875,49951.76171875,43.32786560058594,0.0,0.0,0.0,0.0
map,-,54,583342280,81447.5703125,49952.375,43.33585739135742,0.0,0.0,0.0,0.0
map,-,54,783342313,81448.671875,49952.953125,43.34111022949219,0.0,0.0,0.0,0.0
map,-,54,983342345,81449.734375,49953.51171875,43.346614837646484,0.0,0.0,0.0,0.0
map,-,55,183342378,81450.765625,49954.046875,43.35637664794922,0.0,0.0,0.0,0.0
map,-,55,383342411,81451.7421875,49954.55078125,43.36416244506836,0.0,0.0,0.0,0.0
map,-,55,583342444,81452.6328125,49955.01171875,43.37131118774414,0.0,0.0,0.0,0.0
map,-,55,783342476,81453.4453125,49955.42578125,43.37477493286133,0.0,0.0,0.0,0.0
map,-,55,983342509,81454.1640625,49955.7890625,43.37633514404297,0.0,0.0,0.0,0.0
map,-,56,183342542,81454.7890625,49956.09765625,43.3746337890625,0.0,0.0,0.0,0.0
map,-,56,383342575,81455.3359375,49956.3671875,43.372920989990234,0.0,0.0,0.0,0.0
map,-,56,583342608,81455.8046875,49956.59375,43.372398376464844,0.0,0.0,0.0,0.0
map,-,56,783342640,81456.2109375,49956.79296875,43.371803283691406,0.0,0.0,0.0,0.0
map,-,56,983342673,81456.5703125,49956.96484375,43.37059783935547,0.0,0.0,0.0,0.0
map,-,57,183342706,81456.859375,49957.1015625,43.37130355834961,0.0,0.0,0.0,0.0
map,-,57,383342739,81457.0625,49957.203125,43.37136459350586,0.0,0.0,0.0,0.0
map,-,57,583342771,81457.1953125,49957.26171875,43.370689392089844,0.0,0.0,0.0,0.0
map,-,57,783342804,81457.234375,49957.27734375,43.37113952636719,0.0,0.0,0.0,0.0
map,-,57,983342837,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,58,183342870,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,58,383342903,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,58,583342935,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,58,783342968,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,58,983343001,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,59,183343034,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,59,383343067,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,59,583343099,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,59,783343132,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,59,983343165,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,60,183343198,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,60,383343230,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,60,583343263,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,60,783343296,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,60,983343329,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,61,183343362,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,61,383343394,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,61,583343427,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,61,783343460,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,61,983343493,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,62,183343525,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,62,383343558,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,62,583343591,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,62,783343624,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,62,983343657,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
map,-,63,183343689,81457.234375,49957.27734375,43.37113571166992,0.0,0.0,0.0,0.0
