frame_id,timestamp_sec,timestamp_nanosec,available,verified,object_label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,linear_z
1,79,83346296,True,False,7,-10.684223175048828,4.584682464599609,0.876953125,0.0,0.0,-0.09445332706458073,0.9955292908832122,0.0,0.0,0.0
1,79,83346296,True,False,2,-34.29906463623047,-4.586879730224609,2.1328125,0.0,-0.0,-0.9996197039352498,-0.027576212655178164,0.0,0.0,0.0
2,79,183346312,True,False,7,-10.51656723022461,4.574995040893555,0.84716796875,0.0,0.0,-0.11072858194033489,0.9938506835241814,0.0,0.0,0.0
2,79,183346312,True,False,3,-35.46937942504883,-4.3096923828125,2.107421875,0.0,-0.0,-0.999988009513215,-0.004897022544191303,0.0,0.0,0.0
4,79,383346345,True,False,7,-10.377873420715332,4.5010786056518555,1.11328125,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,79,483346361,True,False,7,-10.338754653930664,4.559526443481445,0.81591796875,0.0,0.0,-0.08689301255474859,0.9962176490953973,0.0,0.0,0.0
5,79,483346361,True,False,2,-38.613441467285156,-4.183598518371582,1.923828125,0.0,-0.0,-0.9999980851085802,-0.001956982159518555,0.0,0.0,0.0
6,79,583346378,True,False,7,-10.122270584106445,4.366869926452637,0.80859375,0.0,0.0,-0.09225705271509832,0.995735223954804,0.0,0.0,0.0
8,79,783346410,True,False,7,-9.984848022460938,4.378119945526123,0.8916015625,0.0,0.0,-0.06623557096049636,0.9978040133911754,0.0,0.0,0.0
9,79,883346427,True,False,7,-9.83937931060791,4.363120079040527,0.826171875,0.0,0.0,-0.08376187974162536,0.9964857989465528,0.0,0.0,0.0
10,79,983346443,True,False,7,-9.784379959106445,4.367495059967041,0.85498046875,0.0,0.0,-0.12799594351510388,0.9917746913708165,0.0,0.0,0.0
10,79,983346443,True,False,7,-9.753656387329102,4.364509105682373,1.15386962890625,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,80,83346460,True,False,7,-9.720316886901855,4.38437032699585,0.8408203125,0.0,0.0,-0.06347478723936163,0.997983442440263,0.0,0.0,0.0
12,80,183346476,True,False,7,-9.47750473022461,4.381245136260986,0.82080078125,0.0,0.0,-0.07775465099449433,0.9969725243198653,0.0,0.0,0.0
13,80,283346492,True,False,7,-9.444536209106445,4.396245002746582,0.8115234375,0.0,0.0,-0.0817934800866281,0.9966492997114473,0.0,0.0,0.0
14,80,383346509,True,False,7,-9.379379272460938,4.348745346069336,0.85791015625,0.0,0.0,-0.08497211328779679,0.9963833298301441,0.0,0.0,0.0
15,80,483346525,True,False,7,-9.310473442077637,4.369369983673096,0.8203125,0.0,0.0,-0.09281160892955588,0.9956836873464922,0.0,0.0,0.0
16,80,583346541,True,False,7,-9.143754959106445,4.363120079040527,0.7802734375,0.0,0.0,-0.08878550719292663,0.9960507686420882,0.0,0.0,0.0
17,80,683346558,True,False,7,-9.144379615783691,4.363745212554932,0.80419921875,0.0,0.0,-0.08417229333363806,0.9964512155820555,0.0,0.0,0.0
18,80,783346574,True,False,7,-8.869067192077637,4.374995231628418,0.8271484375,0.0,0.0,-0.12288565523962458,0.9924208360047305,0.0,0.0,0.0
18,80,783346574,True,False,3,-54.79031753540039,-4.073129653930664,1.7529296875,0.0,-0.0,-0.9999631407552608,-0.008585868090902386,0.0,0.0,0.0
19,80,883346591,True,False,7,-8.77687931060791,4.364682674407959,0.79296875,0.0,0.0,-0.08387366094704016,0.9964763966092428,0.0,0.0,0.0
19,80,883346591,True,False,4,-56.065940856933594,-4.1290669441223145,2.0,0.0,-0.0,-0.9998815878640294,-0.015388640307298165,0.0,0.0,0.0
20,80,983346607,True,False,7,-8.703129768371582,4.347495079040527,0.7802734375,0.0,0.0,-0.10679952924154193,0.9942805743620786,0.0,0.0,0.0
20,80,983346607,True,False,3,-57.18968963623047,-4.026879787445068,2.390625,0.0,0.0,-0.9999999925110502,0.0001223842286731407,0.0,0.0,0.0
21,81,83346623,True,False,7,-8.608442306518555,4.343120098114014,0.85791015625,0.0,0.0,-0.09520030862271163,0.9954581363563917,0.0,0.0,0.0
