timestamp_sec,timestamp_nanosec,label,position_x,position_y,position_z,size_x,size_y,size_z,match_found
1614608556,200160000,Sedan,-8.410644531,-0.36554426,-1.929853559,4.565526485,2.082421303,2.082421303,True
1614608556,200160000,Sedan,-21.70267105,-0.081726819,-1.845339298,4.565526485,2.082421303,2.082421303,True
1614608556,300160000,Sedan,45.72350693,1.981724024,-2.274243355,4.565526485,2.082421303,2.082421303,False
1614608556,300160000,Sedan,-8.409417152,-0.395867169,-1.929487824,4.565526485,2.082421303,2.082421303,True
1614608556,300160000,Sedan,-22.26813316,-0.105532557,-1.841086268,4.565526485,2.082421303,2.082421303,True
1614608556,400159744,Sedan,43.39028168,2.019247055,-2.260005236,4.565526485,2.082421303,2.082421303,False
1614608556,400159744,Sedan,-8.416167259,-0.426877677,-1.92909801,4.565526485,2.082421303,2.082421303,True
1614608556,400159744,Sedan,-22.8271656,-0.131005555,-1.836891532,4.565526485,2.082421303,2.082421303,False
1614608556,400159744,Jeep,51.66529846,1.85561502,-2.333853722,3.943843842,1.847183943,1.847183943,False
1614608556,500159744,Sedan,41.00167465,2.05590868,-2.245153904,4.565526485,2.082421303,2.082421303,False
1614608556,500159744,Sedan,-8.437080383,-0.458400398,-1.928642631,4.565526485,2.082421303,2.082421303,True
1614608556,500159744,Sedan,-23.38572884,-0.15797767,-1.832747459,4.565526485,2.082421303,2.082421303,False
1614608556,500159744,Jeep,49.2031517,1.89727807,-2.318665028,3.943843842,1.847183943,1.847183943,False
1614608556,600159744,Sedan,38.55767441,2.091566801,-2.229717255,4.565526485,2.082421303,2.082421303,False
1614608556,600159744,Sedan,-8.478099823,-0.490272135,-1.928082347,4.565526485,2.082421303,2.082421303,True
1614608556,600159744,Sedan,-23.94951248,-0.186284453,-1.828631282,4.565526485,2.082421303,2.082421303,False
1614608556,600159744,Jeep,46.80654144,1.93592,-2.303635597,3.943843842,1.847183943,1.847183943,False
1614608556,700159488,Sedan,36.0582962,2.126097202,-2.213728666,4.565526485,2.082421303,2.082421303,False
1614608556,700159488,Sedan,-8.544854164,-0.522346199,-1.927378774,4.565526485,2.082421303,2.082421303,True
1614608556,700159488,Sedan,-24.52394485,-0.215787649,-1.824514627,4.565526485,2.082421303,2.082421303,False
1614608556,700159488,Jeep,44.3074646,1.974417567,-2.287723541,3.943843842,1.847183943,1.847183943,False
1614608556,800159488,Sedan,33.5035553,2.159357309,-2.197220087,4.565526485,2.082421303,2.082421303,False
1614608556,800159488,Sedan,-8.642473221,-0.554494083,-1.926497221,4.565526485,2.082421303,2.082421303,True
1614608556,800159488,Sedan,-25.11415863,-0.246352553,-1.820365429,4.565526485,2.082421303,2.082421303,False
1614608556,800159488,Jeep,41.70645142,2.012566328,-2.270964861,3.943843842,1.847183943,1.847183943,False
1614608556,900159232,Sedan,30.89354515,2.19122386,-2.18022275,4.565526485,2.082421303,2.082421303,False
1614608556,900159232,Sedan,-8.775481224,-0.586608648,-1.925406694,4.565526485,2.082421303,2.082421303,True
1614608556,900159232,Sedan,-25.72487068,-0.277854711,-1.816152453,4.565526485,2.082421303,2.082421303,False
1614608556,900159232,Sedan,-34.08243561,-0.125404537,-1.7503618,4.565526485,2.082421303,2.082421303,False
1614608556,900159232,Jeep,39.16633987,2.047342539,-2.254439354,3.943843842,1.847183943,1.847183943,False
1614608557,159232,Sedan,28.22834969,2.22155571,-2.162771702,4.565526485,2.082421303,2.082421303,False
1614608557,159232,Sedan,-8.94780159,-0.61860311,-1.924080372,4.565526485,2.082421303,2.082421303,True
1614608557,159232,Sedan,-26.36044502,-0.310198426,-1.811842442,4.565526485,2.082421303,2.082421303,False
1614608557,159232,Sedan,-35.67887878,-0.144914031,-1.743137598,4.565526485,2.082421303,2.082421303,False
1614608557,159232,Jeep,36.51293564,2.081712723,-2.237063408,3.943843842,1.847183943,1.847183943,False
1614608557,100159232,Sedan,25.50805664,2.250232458,-2.144893169,4.565526485,2.082421303,2.082421303,True
1614608557,100159232,Sedan,-9.162774086,-0.650408208,-1.9224962,4.565526485,2.082421303,2.082421303,True
1614608557,100159232,Sedan,-27.02487755,-0.343290925,-1.807409406,4.565526485,2.082421303,2.082421303,False
1614608557,100159232,Sedan,-37.22852325,-0.167574763,-1.73637104,4.565526485,2.082421303,2.082421303,False
1614608557,100159232,Jeep,33.74643326,2.115441799,-2.218866348,3.943843842,1.847183943,1.847183943,False
1614608557,200158976,Sedan,22.73282623,2.277116299,-2.126619101,4.565526485,2.082421303,2.082421303,True
1614608557,200158976,Sedan,-9.423067093,-0.681975305,-1.920635104,4.565526485,2.082421303,2.082421303,True
1614608557,200158976,Sedan,-27.72167969,-0.377049565,-1.802824497,4.565526485,2.082421303,2.082421303,True
1614608557,200158976,Sedan,-38.73315048,-0.193251193,-1.728972197,4.565526485,2.082421303,2.082421303,False
1614608557,200158976,Jeep,30.97059631,2.146815777,-2.200548649,3.943843842,1.847183943,1.847183943,False
1614608557,300158976,Sedan,19.9027977,2.302090883,-2.107973814,4.565526485,2.082421303,2.082421303,True
1614608557,300158976,Sedan,-9.730825424,-0.713270545,-1.918484211,4.565526485,2.082421303,2.082421303,True
1614608557,300158976,Sedan,-28.45402908,-0.411422372,-1.798065901,4.565526485,2.082421303,2.082421303,False
1614608557,300158976,Sedan,-40.19844437,-0.221746147,-1.72101438,4.565526485,2.082421303,2.082421303,False
1614608557,300158976,Jeep,28.16678619,2.176024199,-2.182017088,3.943843842,1.847183943,1.847183943,False
1614608557,400158976,Sedan,17.01813507,2.325022697,-2.088980198,4.565526485,2.082421303,2.082421303,True
1614608557,400158976,Sedan,-10.0877533,-0.74427402,-1.916031718,4.565526485,2.082421303,2.082421303,False
1614608557,400158976,Sedan,-29.22468376,-0.446357518,-1.793112397,4.565526485,2.082421303,2.082421303,False
1614608557,400158976,Sedan,-41.6305275,-0.252852619,-1.712726951,4.565526485,2.082421303,2.082421303,False
1614608557,400158976,Jeep,25.25174522,2.204111576,-2.162759304,3.943843842,1.847183943,1.847183943,False
1614608557,500158720,Sedan,14.07905197,2.345800638,-2.069659948,4.565526485,2.082421303,2.082421303,True
1614608557,500158720,Sedan,-10.49504852,-0.774979234,-1.913270354,4.565526485,2.082421303,2.082421303,True
1614608557,500158720,Sedan,-30.03602219,-0.481809467,-1.787945986,4.565526485,2.082421303,2.082421303,False
1614608557,500158720,Sedan,-43.0357399,-0.28637892,-1.704296589,4.565526485,2.082421303,2.082421303,False
1614608557,500158720,Jeep,22.32693481,2.229547977,-2.143450737,3.943843842,1.847183943,1.847183943,True
1614608557,600158720,Sedan,11.08573246,2.364296436,-2.05003047,4.565526485,2.082421303,2.082421303,True
1614608557,600158720,Sedan,-10.95366478,-0.80538708,-1.910194397,4.565526485,2.082421303,2.082421303,True
1614608557,600158720,Sedan,-30.89013481,-0.517762125,-1.782549977,4.565526485,2.082421303,2.082421303,False
1614608557,600158720,Sedan,-44.42057037,-0.322126865,-1.69583869,4.565526485,2.082421303,2.082421303,False
1614608557,600158720,Jeep,19.37238312,2.25244689,-2.123979807,3.943843842,1.847183943,1.847183943,True
1614608557,700158720,Sedan,8.038323402,2.380404949,-2.03010726,4.565526485,2.082421303,2.082421303,True
1614608557,700158720,Sedan,-11.46427155,-0.835506678,-1.906799316,4.565526485,2.082421303,2.082421303,True
1614608557,700158720,Sedan,-31.7888031,-0.554188907,-1.776907444,4.565526485,2.082421303,2.082421303,False
1614608557,700158720,Sedan,-45.79154205,-0.359924674,-1.687411189,4.565526485,2.082421303,2.082421303,False
1614608557,700158720,Jeep,16.30571365,2.273795843,-2.103836536,3.943843842,1.847183943,1.847183943,True
1614608557,800158464,Sedan,4.937036037,2.394002676,-2.009902,4.565526485,2.082421303,2.082421303,False
1614608557,800158464,Sedan,-12.02724361,-0.865353882,-1.903082967,4.565526485,2.082421303,2.082421303,False
1614608557,800158464,Sedan,-32.7334938,-0.591095686,-1.771005988,4.565526485,2.082421303,2.082421303,False
1614608557,800158464,Sedan,-47.1550293,-0.399598002,-1.679028034,4.565526485,2.082421303,2.082421303,False
1614608557,800158464,Jeep,13.1376667,2.293253183,-2.08310318,3.943843842,1.847183943,1.847183943,True
1614608557,900158464,Sedan,1.782073259,2.404990673,-1.989424706,4.565526485,2.082421303,2.082421303,False
1614608557,900158464,Sedan,-12.64282417,-0.894949257,-1.899042606,4.565526485,2.082421303,2.082421303,True
1614608557,900158464,Sedan,-33.72540283,-0.62846911,-1.76482904,4.565526485,2.082421303,2.082421303,False
1614608557,900158464,Sedan,-48.5172081,-0.441006422,-1.670671701,4.565526485,2.082421303,2.082421303,False
1614608557,900158464,Jeep,10.10707378,2.308026791,-2.063315153,3.943843842,1.847183943,1.847183943,True
1614608558,158208,Sedan,-1.42636466,2.413249254,-1.968680263,4.565526485,2.082421303,2.082421303,False
1614608558,158208,Sedan,-13.31114197,-0.924318075,-1.894677162,4.565526485,2.082421303,2.082421303,True
1614608558,158208,Sedan,-34.76552963,-0.666329861,-1.7583673,4.565526485,2.082421303,2.082421303,False
1614608558,158208,Sedan,-49.88396072,-0.484007597,-1.662313938,4.565526485,2.082421303,2.082421303,False
1614608558,158208,Jeep,6.967226028,2.320838928,-2.042901516,3.943843842,1.847183943,1.847183943,True
1614608558,100158208,Sedan,-4.68795681,2.418679953,-1.947704434,4.565526485,2.082421303,2.082421303,True
1614608558,100158208,Sedan,-14.03209877,-0.953502715,-1.890076518,4.565526485,2.082421303,2.082421303,True
1614608558,100158208,Sedan,-35.85456467,-0.704728067,-1.751836896,4.565526485,2.082421303,2.082421303,False
1614608558,100158208,Sedan,-51.26068878,-0.528551579,-1.654238105,4.565526485,2.082421303,2.082421303,False
