frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,807,566799037,81717.66580260244,50052.936799107214,41.21048291450303,-0.006541249368353092,-0.00034855419445844246,0.3426166676267898,0.9394524520330917
map,807,583465706,81717.6928490481,50052.959879465976,41.21048291450303,-0.006540721076974163,-0.0003583310183060196,0.3440204855978888,0.9389392930619462
map,807,600132375,81717.71872343002,50052.981915930985,41.20930094458777,-0.006692984207435413,-0.00031338714104386565,0.34602397030841725,0.9382017468129648
map,807,629413552,81717.76486137485,50053.02143180302,41.20930094458777,-0.0066919707010293554,-0.00033433103014254124,0.3489583403721091,0.937114284618286
map,807,648560536,81717.79402668247,50053.04664733925,41.20930094458777,-0.0066920312875844296,-0.0003331161166058676,0.34878820421922835,0.9371776215576345
map,807,666799053,81717.82238024712,50053.071349321,41.20930094458777,-0.00669198910975346,-0.00033396235729881937,0.3489067125823306,0.937133507919704
map,807,682861227,81717.8472919464,50053.09309203084,41.20930094458777,-0.006691952066809502,-0.0003347038043935819,0.3490105415777292,0.9370948445160283
map,807,700132392,81717.8746308355,50053.11672325515,41.20930094458777,-0.006691978519412924,-0.0003341745006243055,0.34893642058088875,0.9371224467181949
map,807,734435263,81717.92759345124,50053.162506299144,41.20930094458777,-0.0066919846526357525,-0.0003340516577402962,0.3489192180204872,0.9371288518911743
map,807,749339312,81717.9528860713,50053.18437022174,41.20930094458777,-0.006691986414378461,-0.0003340163632602614,0.34891427546526754,0.9371306921275422
map,807,772720934,81717.97822192257,50053.20635072071,41.206720124905395,-0.008054958856646723,-0.0007218637874421671,0.3525077092176801,0.9357739638890332
map,807,783465739,81718.00254218391,50053.22761786518,41.206720124905395,-0.008053865275197556,-0.0007339643307810177,0.3539131703193451,0.9352433183001096
map,807,800132408,81718.02719055068,50053.249301122414,41.206720124905395,-0.008053153246403766,-0.0007417360041337578,0.35481551941048245,0.9349013550829626
map,807,831419477,81718.07121809397,50053.28838918843,41.206720124905395,-0.008051824068672843,-0.0007560282250237472,0.356474299251211,0.9342701271708563
map,807,849325117,81718.09579057322,50053.31046296319,41.206189584750454,-0.008289193812686214,-0.0006327355463445076,0.3568935331123181,0.9341080745471965
map,807,866144134,81718.11793054687,50053.330535979345,41.206189584750454,-0.008287685948008116,-0.0006521885947117535,0.3590849077920623,0.9332678703928632
map,807,882704262,81718.13971093271,50053.35045790114,41.206189584750454,-0.00828617050414416,-0.000671168169786557,0.36122142923687217,0.9324430105758397
map,807,900132425,81718.16150155482,50053.370545597536,41.206189584750454,-0.008284947036190676,-0.0006861056357432369,0.3629018784378647,0.9317902744383701
map,807,933465763,81718.20122587607,50053.407028650276,41.206189584750454,-0.008282566810607924,-0.0007142656114495277,0.3660673196880957,0.9305512379058112
map,807,947285838,81718.2179935755,50053.42264497951,41.206189584750454,-0.008281538959459076,-0.0007260859445305267,0.3673950499393841,0.9300278308694325
map,807,960934942,81718.23341114007,50053.43788066589,41.20880459085966,-0.00791951640759283,-0.00016893175954666275,0.3698069858509802,0.9290748333356916
map,807,983045459,81718.25877734221,50053.46232287818,41.20880459085966,-0.007918920354520163,-0.00019488070269232417,0.37284929664527316,0.9278581005267215
