frame_id,child_frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,-,807,583465706,81718.2109375,50053.47265625,42.99348449707031,0.0,0.0,0.0,0.0
map,-,807,783465739,81718.5078125,50053.76171875,42.99300003051758,0.0,0.0,0.0,0.0
map,-,807,983465772,81718.75,50054.015625,42.99224090576172,0.0,0.0,0.0,0.0
map,-,808,183465804,81718.9453125,50054.26953125,42.98784637451172,0.0,0.0,0.0,0.0
map,-,808,383465837,81719.125,50054.51171875,42.98494338989258,0.0,0.0,0.0,0.0
map,-,808,583465870,81719.296875,50054.734375,42.98265838623047,0.0,0.0,0.0,0.0
map,-,808,783465903,81719.4453125,50054.9375,42.9795036315918,0.0,0.0,0.0,0.0
map,-,808,983465936,81719.578125,50055.1484375,42.97780990600586,0.0,0.0,0.0,0.0
map,-,809,183465968,81719.703125,50055.35546875,42.977542877197266,0.0,0.0,0.0,0.0
map,-,809,383466001,81719.8203125,50055.55859375,42.975852966308594,0.0,0.0,0.0,0.0
map,-,809,583466034,81719.9296875,50055.75390625,42.97492980957031,0.0,0.0,0.0,0.0
map,-,809,783466067,81720.0390625,50055.94140625,42.9737663269043,0.0,0.0,0.0,0.0
map,-,809,983466099,81720.125,50056.15234375,42.97132873535156,0.0,0.0,0.0,0.0
map,-,810,183466132,81720.2265625,50056.37890625,42.969818115234375,0.0,0.0,0.0,0.0
map,-,810,383466165,81720.3359375,50056.6015625,42.967376708984375,0.0,0.0,0.0,0.0
map,-,810,583466198,81720.4296875,50056.84765625,42.963951110839844,0.0,0.0,0.0,0.0
map,-,810,783466231,81720.5234375,50057.08984375,42.96158981323242,0.0,0.0,0.0,0.0
map,-,810,983466263,81720.609375,50057.34375,42.9581184387207,0.0,0.0,0.0,0.0
map,-,811,183466296,81720.6953125,50057.609375,42.955806732177734,0.0,0.0,0.0,0.0
map,-,811,383466329,81720.78125,50057.890625,42.954620361328125,0.0,0.0,0.0,0.0
map,-,811,583466362,81720.8671875,50058.171875,42.953773498535156,0.0,0.0,0.0,0.0
map,-,811,783466394,81720.9453125,50058.46875,42.951812744140625,0.0,0.0,0.0,0.0
map,-,811,983466427,81721.015625,50058.765625,42.950496673583984,0.0,0.0,0.0,0.0
map,-,812,183466460,81721.078125,50059.07421875,42.94855499267578,0.0,0.0,0.0,0.0
map,-,812,383466493,81721.1484375,50059.3828125,42.94672775268555,0.0,0.0,0.0,0.0
map,-,812,583466526,81721.203125,50059.71875,42.94339370727539,0.0,0.0,0.0,0.0
map,-,812,783466558,81721.2578125,50060.0546875,42.94105911254883,0.0,0.0,0.0,0.0
map,-,812,983466591,81721.3046875,50060.38671875,42.93844223022461,0.0,0.0,0.0,0.0
map,-,813,183466624,81721.3359375,50060.734375,42.93551254272461,0.0,0.0,0.0,0.0
map,-,813,383466657,81721.3828125,50061.08203125,42.93305206298828,0.0,0.0,0.0,0.0
map,-,813,583466690,81721.40625,50061.4375,42.930076599121094,0.0,0.0,0.0,0.0
map,-,813,783466722,81721.4140625,50061.83203125,42.92670440673828,0.0,0.0,0.0,0.0
map,-,813,983466755,81721.4375,50062.234375,42.9254035949707,0.0,0.0,0.0,0.0
map,-,814,183466788,81721.4375,50062.640625,42.92144775390625,0.0,0.0,0.0,0.0
map,-,814,383466821,81721.4296875,50063.0625,42.91853332519531,0.0,0.0,0.0,0.0
map,-,814,583466853,81721.4140625,50063.5,42.915122985839844,0.0,0.0,0.0,0.0
map,-,814,783466886,81721.375,50063.97265625,42.91119384765625,0.0,0.0,0.0,0.0
map,-,814,983466919,81721.328125,50064.484375,42.907508850097656,0.0,0.0,0.0,0.0
map,-,815,183466952,81721.265625,50065.0390625,42.905330657958984,0.0,0.0,0.0,0.0
map,-,815,383466985,81721.1953125,50065.6171875,42.90208435058594,0.0,0.0,0.0,0.0
map,-,815,583467017,81721.1015625,50066.23046875,42.89918518066406,0.0,0.0,0.0,0.0
map,-,815,783467050,81720.984375,50066.8984375,42.896488189697266,0.0,0.0,0.0,0.0
map,-,815,983467083,81720.859375,50067.59375,42.894317626953125,0.0,0.0,0.0,0.0
map,-,816,183467116,81720.7109375,50068.3203125,42.89015579223633,0.0,0.0,0.0,0.0
map,-,816,383467148,81720.5390625,50069.09375,42.890113830566406,0.0,0.0,0.0,0.0
map,-,816,583467181,81720.375,50069.89453125,42.891902923583984,0.0,0.0,0.0,0.0
map,-,816,783467214,81720.171875,50070.73828125,42.890933990478516,0.0,0.0,0.0,0.0
map,-,816,983467247,81719.9609375,50071.625,42.89216995239258,0.0,0.0,0.0,0.0
map,-,817,183467280,81719.734375,50072.56640625,42.89224624633789,0.0,0.0,0.0,0.0
map,-,817,383467312,81719.4921875,50073.5625,42.89353942871094,0.0,0.0,0.0,0.0
map,-,817,583467345,81719.234375,50074.60546875,42.897518157958984,0.0,0.0,0.0,0.0
map,-,817,783467378,81718.9765625,50075.6640625,42.899784088134766,0.0,0.0,0.0,0.0
map,-,817,983467411,81718.7109375,50076.76953125,42.900272369384766,0.0,0.0,0.0,0.0
map,-,818,183467444,81718.4296875,50077.92578125,42.902610778808594,0.0,0.0,0.0,0.0
map,-,818,383467476,81718.140625,50079.109375,42.90441131591797,0.0,0.0,0.0,0.0
