sensor_name,frame_id,timestamp_sec,timestamp_nanosec,available,verified,object_label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,linear_z
Object_Sensor,0,106,383350770,True,False,2,-91.5639419555664,-34.296653747558594,-0.45229482650756836,-0.007621352095156908,-0.0005339182680472732,-0.6114511489868164,-0.791245698928833,1.0886616109928582e-05,0.0,0.0
Object_Sensor,0,106,383350770,True,False,2,-51.56072998046875,46.62871551513672,-0.8949922323226929,0.012728271074593067,-0.008313046768307686,0.8352780342102051,-0.549618124961853,0.14525406062602997,0.0,0.0
Object_Sensor,0,106,383350770,True,False,7,84.17961120605469,-6.139693260192871,-0.2623324692249298,0.0031222905963659286,-0.0013500028289854527,0.982428789138794,0.18660804629325867,1.000099539756775,0.0,0.0
Object_Sensor,0,106,383350770,True,False,7,84.17961120605469,-6.139693260192871,-0.2623324692249298,0.0031222905963659286,-0.0013500028289854527,0.982428789138794,0.18660804629325867,1.000099539756775,0.0,0.0
Object_Sensor,1,106,483350787,True,False,2,-92.49237823486328,-34.85457992553711,-0.5450018644332886,-0.008238183334469795,0.00012086092465324327,-0.6138471961021423,-0.7893823385238647,7.043741334200604e-06,0.0,0.0
Object_Sensor,1,106,483350787,True,False,2,-53.3187370300293,45.513919830322266,-0.8198610544204712,0.012160206213593483,-0.009065479040145874,0.8338080644607544,-0.5518465638160706,0.13932260870933533,0.0,0.0
Object_Sensor,1,106,483350787,True,False,7,82.98399353027344,-5.59747314453125,-0.2472274899482727,0.003139627631753683,-0.002258127788081765,0.9829885959625244,0.18362736701965332,0.999830424785614,0.0,0.0
Object_Sensor,1,106,483350787,True,False,7,82.98399353027344,-5.59747314453125,-0.2472274899482727,0.003139627631753683,-0.002258127788081765,0.9829885959625244,0.18362736701965332,0.999830424785614,0.0,0.0
Object_Sensor,2,106,583350803,True,False,2,-93.47915649414062,-35.23831558227539,-0.5650045871734619,-0.007897734642028809,9.60483230301179e-05,-0.6154719591140747,-0.7881196737289429,6.711675268888939e-07,0.0,0.0
Object_Sensor,2,106,583350803,True,False,2,-54.96457290649414,44.509334564208984,-0.8594086766242981,0.012144731357693672,-0.008799958974123001,0.8328467011451721,-0.5533009171485901,0.1353994905948639,0.0,0.0
Object_Sensor,2,106,583350803,True,False,7,81.78177642822266,-5.2233476638793945,-0.21195398271083832,0.0028945107478648424,-0.002019851002842188,0.9833655953407288,0.18160457909107208,1.000461459159851,0.0,0.0
Object_Sensor,2,106,583350803,True,False,7,81.78177642822266,-5.2233476638793945,-0.21195398271083832,0.0028945107478648424,-0.002019851002842188,0.9833655953407288,0.18160457909107208,1.000461459159851,0.0,0.0
Object_Sensor,3,106,683350820,True,False,2,-56.5558967590332,43.55801010131836,-0.9016543030738831,0.012160049751400948,-0.008476044051349163,0.8320644497871399,-0.5544810891151428,0.13328415155410767,0.0,0.0
Object_Sensor,3,106,683350820,True,False,7,80.5807876586914,-4.91666841506958,-0.1828930675983429,0.0026713404804468155,-0.00170159712433815,0.9836694598197937,0.17995750904083252,0.9995615482330322,0.0,0.0
Object_Sensor,3,106,683350820,True,False,7,80.5807876586914,-4.91666841506958,-0.1828930675983429,0.0026713404804468155,-0.00170159712433815,0.9836694598197937,0.17995750904083252,0.9995615482330322,0.0,0.0
Object_Sensor,4,106,783350836,True,False,2,-58.23179626464844,42.4757080078125,-0.8812123537063599,0.01176721416413784,-0.008724006824195385,0.8305519819259644,-0.5567490458488464,0.13031677901744843,0.0,0.0
Object_Sensor,4,106,783350836,True,False,7,79.39871215820312,-4.414463520050049,-0.16194653511047363,0.0025848615914583206,-0.0020894326735287905,0.9841915369033813,0.17707732319831848,0.9995599985122681,0.0,0.0
Object_Sensor,4,106,783350836,True,False,7,79.39871215820312,-4.414463520050049,-0.16194653511047363,0.0025848615914583206,-0.0020894326735287905,0.9841915369033813,0.17707732319831848,0.9995599985122681,0.0,0.0
Object_Sensor,5,106,883350852,True,False,2,-59.775150299072266,41.55331802368164,-0.9139127731323242,0.011747423559427261,-0.008448377251625061,0.8297410011291504,-0.5579613447189331,0.1252039074897766,0.0,0.0
Object_Sensor,5,106,883350852,True,False,7,78.21013641357422,-4.124034881591797,-0.14054515957832336,0.002411701949313283,-0.0018222675425931811,0.984479546546936,0.1754743903875351,1.0001887083053589,0.0,0.0
Object_Sensor,5,106,883350852,True,False,7,78.21013641357422,-4.124034881591797,-0.14054515957832336,0.002411701949313283,-0.0018222675425931811,0.984479546546936,0.1754743903875351,1.0001887083053589,0.0,0.0
Object_Sensor,6,106,983350869,True,False,2,-61.337276458740234,40.58624267578125,-0.9241024255752563,0.011464941315352917,-0.008429467678070068,0.8286408185958862,-0.5596003532409668,0.11819979548454285,0.0,0.0
Object_Sensor,6,106,983350869,True,False,7,77.03141021728516,-3.7635440826416016,-0.11462012678384781,0.002250376157462597,-0.0019182537216693163,0.9848473072052002,0.17339977622032166,1.0008200407028198,0.0,0.0
Object_Sensor,6,106,983350869,True,False,7,77.03141021728516,-3.7635440826416016,-0.11462012678384781,0.002250376157462597,-0.0019182537216693163,0.9848473072052002,0.17339977622032166,1.0008200407028198,0.0,0.0
Object_Sensor,7,107,83350885,True,False,2,-62.932682037353516,39.5416374206543,-0.9148378968238831,0.011114154942333698,-0.008562847040593624,0.8271214962005615,-0.5618485808372498,0.1121458038687706,0.0,0.0
