frame_id,timestamp_sec,timestamp_nanosec,available,verified,object_label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,linear_z
0,63,783343788,True,False,1,18.949369430541992,-27.852191925048828,0.630859375,0.0,0.0,0.6166756839574586,0.7872173148601348,0.0,0.0,0.0
0,63,783343788,True,False,7,-10.553129196166992,3.984448194503784,0.93212890625,0.0,0.0,-0.9998212517232485,0.01890673431760496,0.0,0.0,0.0
1,63,883343804,True,False,3,34.92155838012695,12.380463600158691,1.55078125,0.0,0.0,-0.850419256932762,0.5261055858265801,0.0,0.0,0.0
1,63,883343804,True,False,7,-10.750239372253418,3.989370107650757,0.91845703125,0.0,0.0,0.01779714884996778,0.9998416182040094,0.0,0.0,0.0
2,63,983343821,True,False,7,-11.161879539489746,3.9686670303344727,0.90478515625,0.0,0.0,-0.9999811556896779,0.00613907692867143,0.0,0.0,0.0
3,64,83343837,True,False,7,-11.402894973754883,3.9878857135772705,0.970703125,0.0,0.0,-0.999927276176155,0.01205994854614389,0.0,0.0,0.0
3,64,83343837,True,False,1,18.388744354248047,-27.29094123840332,0.56591796875,0.0,0.0,0.6508725109569712,0.7591870484146627,0.0,0.0,0.0
4,64,183343853,True,False,7,-11.777816772460938,3.999682664871216,0.89404296875,0.0,0.0,-0.9999919712787645,0.004007165832685931,0.0,0.0,0.0
5,64,283343870,True,False,7,-12.025551795959473,4.013120174407959,0.919921875,0.0,0.0,-0.24565343524271366,0.9693577202217218,0.0,0.0,0.0
6,64,383343886,True,False,2,32.453121185302734,9.379995346069336,1.6708984375,0.0,0.0,-0.8479569212941134,0.5300651465899346,0.0,0.0,0.0
7,64,483343902,True,False,1,17.67936897277832,-27.810941696166992,0.6748046875,0.0,0.0,0.6142906437940797,0.7890798470034924,0.0,0.0,0.0
7,64,483343902,True,False,3,32.42655563354492,9.769057273864746,1.7666015625,0.0,0.0,-0.832298624959947,0.5543275195133122,0.0,0.0,0.0
8,64,583343919,True,False,1,24.529369354248047,-25.86094093322754,0.67041015625,0.0,0.0,-0.8118290956510112,0.5838951271028568,0.0,0.0,0.0
8,64,583343919,True,False,3,32.17780685424805,9.274213790893555,1.7021484375,0.0,0.0,-0.8395929819006634,0.5432160019211071,0.0,0.0,0.0
8,64,583343919,True,False,1,17.728118896484375,-27.299379348754883,0.578125,0.0,0.0,0.6113100442011935,0.791391199002576,0.0,0.0,0.0
8,64,583343919,True,False,7,-12.932504653930664,3.9694483280181885,0.7421875,0.0,0.0,-0.4697556001507359,0.882796508900563,0.0,0.0,0.0
9,64,683343935,True,False,1,24.0859317779541,-26.526878356933594,0.60791015625,0.0,0.0,-0.8211051289173166,0.5707769855781476,0.0,0.0,0.0
9,64,683343935,True,False,3,31.80405616760254,9.148432731628418,1.92578125,0.0,0.0,-0.8167089469862572,0.5770498209969387,0.0,0.0,0.0
10,64,783343952,True,False,1,17.169994354248047,-28.581098556518555,0.7890625,0.0,0.0,-0.7710893643678066,0.6367269368880604,0.0,0.0,0.0
10,64,783343952,True,False,1,23.42155647277832,-27.75125503540039,0.6083984375,0.0,0.0,-0.8168995874382928,0.5767799095349516,0.0,0.0,0.0
10,64,783343952,True,False,7,-13.36328125,3.87255859375,0.9267730712890625,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,64,883343968,True,False,1,22.81905746459961,-29.145004272460938,0.55419921875,0.0,0.0,-0.8029157274750923,0.596092555374703,0.0,0.0,0.0
11,64,883343968,True,False,1,17.412729263305664,-27.31390953063965,0.59033203125,0.0,0.0,0.62791509627546,0.778281846036113,0.0,0.0,0.0
11,64,883343968,True,False,3,31.09718132019043,7.902963638305664,1.833984375,0.0,0.0,-0.8345103589891689,0.5509922510705286,0.0,0.0,0.0
11,64,883343968,True,False,7,-13.601879119873047,3.9446046352386475,0.8671875,0.0,-0.0,-0.9997577474746502,-0.022010142307889394,0.0,0.0,0.0
12,64,983343984,True,False,1,22.043432235717773,-30.97750473022461,0.57275390625,0.0,0.0,-0.8073759974111767,0.5900372859441237,0.0,0.0,0.0
12,64,983343984,True,False,1,17.359525680541992,-27.276098251342773,0.6064453125,0.0,0.0,0.6194782463259442,0.7850138230177434,0.0,0.0,0.0
12,64,983343984,True,False,4,30.958587646484375,7.889995098114014,1.7939453125,0.0,0.0,-0.8486819114754294,0.5289035953124268,0.0,0.0,0.0
13,65,83344001,True,False,1,21.583744049072266,-32.316566467285156,0.6484375,0.0,0.0,-0.7995501238565843,0.6005993668335995,0.0,0.0,0.0
14,65,183344017,True,False,3,29.77218246459961,6.07577657699585,1.9453125,0.0,0.0,-0.8307143206750414,0.5566989468513521,0.0,0.0,0.0
15,65,283344034,True,False,3,29.657026290893555,6.00015115737915,1.908203125,0.0,0.0,-0.8283982903557696,0.5601395116715461,0.0,0.0,0.0
16,65,383344050,True,False,1,16.8749942779541,-26.67719078063965,0.62158203125,0.0,0.0,0.6145278495924366,0.7888951274252463,0.0,0.0,0.0
16,65,383344050,True,False,2,28.982650756835938,4.890620231628418,1.9482421875,0.0,0.0,-0.8535359283244295,0.5210339903109532,0.0,0.0,0.0
17,65,483344066,True,False,3,29.197494506835938,5.918276309967041,1.90234375,0.0,0.0,-0.8403913286075868,0.5419800870891615,0.0,0.0,0.0
18,65,583344083,True,False,2,27.988744735717773,4.10171365737915,1.892578125,0.0,0.0,-0.8553520227951813,0.5180472151263741,0.0,0.0,0.0
19,65,683344099,True,False,3,28.38140106201172,4.639682769775391,1.9189453125,0.0,0.0,-0.8655152892114053,0.5008825053256477,0.0,0.0,0.0
20,65,783344116,True,False,7,-15.512504577636719,3.7387452125549316,0.6015625,0.0,0.0,-0.6072312947322585,0.7945251126917167,0.0,0.0,0.0
20,65,783344116,True,False,1,16.523744583129883,-26.64266014099121,0.80126953125,0.0,0.0,0.6122290805833543,0.7906804366417957,0.0,0.0,0.0
20,65,783344116,True,False,2,28.436962379333494,4.23460868101259,1.633209228515625,0.0,0.0,-0.8820652893635136,0.47112718590637603,0.0,0.0,0.0
21,65,883344132,True,False,3,28.421417546859363,4.049760220494384,1.63031005859375,0.0,0.0,-0.8918562498664481,0.45231894673355855,0.0,0.0,0.0
21,65,883344132,True,False,7,-15.571879386901855,3.732182741165161,0.6064453125,0.0,0.0,-0.6874080308558632,0.726271436251533,0.0,0.0,0.0
22,65,983344148,True,False,3,27.135150909423828,2.818432569503784,2.0625,0.0,0.0,-0.873902828035906,0.4861006553696937,0.0,0.0,0.0
23,66,83344165,True,False,1,16.81233787536621,-25.288753509521484,0.70068359375,0.0,0.0,0.6031496962249128,0.7976280110075094,0.0,0.0,0.0
23,66,83344165,True,False,3,27.50938374424851,3.011451829311505,1.603179931640625,0.0,0.0,-0.9102560547352894,0.4140457883105995,0.0,0.0,0.0
24,66,183344181,True,False,3,26.51155662536621,2.121088981628418,1.8779296875,0.0,0.0,-0.8771987551590633,0.4801274246982667,0.0,0.0,0.0
25,66,283344198,True,False,3,25.9324951171875,1.5790576934814453,1.9462890625,0.0,0.0,-0.8932742635288975,0.4495120578103615,0.0,0.0,0.0
26,66,383344214,True,False,3,25.7762451171875,1.0387451648712158,1.87890625,0.0,0.0,-0.9013363892274221,0.4331197449372091,0.0,0.0,0.0
27,66,483344230,True,False,1,17.146244049072266,-24.07203483581543,0.7333984375,0.0,0.0,0.593420144994826,0.8048928695884439,0.0,0.0,0.0
27,66,483344230,True,False,3,26.182878217090774,1.337183347955256,1.330108642578125,0.0,0.0,-0.9215440297245184,0.38827387406197694,0.0,0.0,0.0
28,66,583344247,True,False,3,25.7906580158004,0.9683680378500066,1.323089599609375,0.0,0.0,-0.9246708695923375,0.38076736063815975,0.0,0.0,0.0
29,66,683344263,True,False,1,17.431243896484375,-23.3956298828125,0.71142578125,0.0,0.0,0.6126118785041573,0.7903838854098731,0.0,0.0,0.0
29,66,683344263,True,False,3,24.539995193481445,0.20983897149562836,1.951171875,0.0,0.0,-0.9066294070434656,0.42192785909917585,0.0,0.0,0.0
30,66,783344279,True,False,1,17.54155731201172,-23.2600040435791,0.80908203125,0.0,0.0,0.6020073019606372,0.7984905812757431,0.0,0.0,0.0
30,66,783344279,True,False,2,23.993432998657227,-0.3209422528743744,1.9365234375,0.0,0.0,-0.9089978402615032,0.4168008234156006,0.0,0.0,0.0
31,66,883344296,True,False,1,17.723119735717773,-22.80234718322754,0.8212890625,0.0,0.0,0.6038673410833325,0.7970848351166556,0.0,0.0,0.0
31,66,883344296,True,False,3,24.613431411671343,-0.22321480831818885,1.332794189453125,0.0,0.0,-0.9397143891559401,0.3419603292975349,0.0,0.0,0.0
32,66,983344312,True,False,1,18.013275146484375,-22.007503509521484,0.7314453125,0.0,0.0,0.6136455246173182,0.7895816424646259,0.0,0.0,0.0
32,66,983344312,True,False,2,24.130872805439417,-0.6621015148447591,1.3486328125,0.0,0.0,-0.9457894230379753,0.32478049090038297,0.0,0.0,0.0
33,67,83344329,True,False,3,23.681506676726112,-1.0536488366218555,1.366363525390625,0.0,0.0,-0.9496948142863544,0.3131768824763523,0.0,0.0,0.0
33,67,83344329,True,False,1,18.12874412536621,-21.512035369873047,0.787109375,0.0,0.0,0.5953804758829493,0.8034438928371992,0.0,0.0,0.0
