timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,deviation
46,383340936,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7500020060695122
46,583340968,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7500166538864063
46,783341001,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7500563281067196
46,983341034,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7500944951609506
47,183341067,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7496537135050415
47,383341100,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7495768477622878
47,583341132,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7495086726813159
47,783341165,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.749491200983623
47,983341198,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7494911752772602
48,183341231,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7500407331696706
48,383341263,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7500802827873
48,583341296,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7500802527909001
48,783341329,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7501195096404694
48,983341362,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7501575211424114
49,183341395,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7503051386778659
49,383341427,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7503051017059893
49,583341460,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7502365908793158
49,783341493,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7501681766324548
49,983341526,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7501027831128525
50,183341559,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7524297265450721
50,383341591,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7526763812690882
50,583341624,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7528961201685056
50,783341657,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.75299103959809
50,983341690,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7529911256056041
51,183341722,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7534560159011006
51,383341755,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7534041918383059
51,583341788,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7534258888933104
51,783341821,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7534474135611056
51,983341854,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7534674472405122
52,183341886,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7535091722065621
52,383341919,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7535091822567496
52,583341952,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7536334323844465
52,783341985,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.753756054376408
52,983342017,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7538746531790251
53,183342050,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7525142100138331
53,383342083,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7524793299570808
53,583342116,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7524451860787356
53,783342149,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7523808675572592
53,983342181,81377.96875,49917.34375,43.01797103881836,0.0,0.0,0.0,0.0,0.7523165158326297
54,183342214,81377.96875,49917.34375,43.01747512817383,0.0,0.0,0.0,0.0,0.7510065561172732
54,383342247,81377.96875,49917.34375,43.01271057128906,0.0,0.0,0.0,0.0,0.7510065452315547
54,583342280,81377.96875,49917.34765625,43.009033203125,0.0,0.0,0.0,0.0,0.7532342811831628
54,783342313,81377.96875,49917.34765625,43.00537872314453,0.0,0.0,0.0,0.0,0.7531559468625184
54,983342345,81377.96875,49917.3515625,43.00074768066406,0.0,0.0,0.0,0.0,0.7554029957599483
55,183342378,81377.984375,49917.359375,43.002838134765625,0.0,0.0,0.0,0.0,0.7610391075094474
55,383342411,81378.0,49917.37109375,43.003414154052734,0.0,0.0,0.0,0.0,0.779099604756677
55,583342444,81378.015625,49917.3828125,43.00324249267578,0.0,0.0,0.0,0.0,0.7978048049893909
55,783342476,81378.0390625,49917.3984375,43.003814697265625,0.0,0.0,0.0,0.0,0.8248404096275435
55,983342509,81378.0625,49917.4140625,43.00429534912109,0.0,0.0,0.0,0.0,0.8514615725363478
56,183342542,81378.09375,49917.4375,43.00470352172852,0.0,0.0,0.0,0.0,0.7827178636758427
56,383342575,81378.125,49917.4609375,43.00537872314453,0.0,0.0,0.0,0.0,0.8164458756476007
56,583342608,81378.171875,49917.49609375,43.00611877441406,0.0,0.0,0.0,0.0,0.8721440328964484
56,783342640,81378.234375,49917.5390625,43.007137298583984,0.0,0.0,0.0,0.0,0.9457518434497972
56,983342673,81378.3125,49917.59375,43.00870132446289,0.0,0.0,0.0,0.0,1.0375094378069394
57,183342706,81378.40625,49917.65625,43.01051330566406,0.0,0.0,0.0,0.0,0.8536808173183364
57,383342739,81378.515625,49917.73046875,43.012577056884766,0.0,0.0,0.0,0.0,0.9684581320410738
57,583342771,81378.6328125,49917.8125,43.01457977294922,0.0,0.0,0.0,0.0,1.1020203063011547
57,783342804,81378.765625,49917.90234375,43.01715087890625,0.0,0.0,0.0,0.0,1.2529764848813418
57,983342837,81378.90625,49918.0,43.019832611083984,0.0,0.0,0.0,0.0,1.4152743330933355
58,183342870,81379.0625,49918.10546875,43.02275848388672,0.0,0.0,0.0,0.0,0.9284620396008554
58,383342903,81379.21875,49918.21484375,43.02540969848633,0.0,0.0,0.0,0.0,1.0986921382694663
58,583342935,81379.3828125,49918.33203125,43.02825546264648,0.0,0.0,0.0,0.0,1.2785561027232606
58,783342968,81379.5703125,49918.45703125,43.03109359741211,0.0,0.0,0.0,0.0,1.4899286038831403
58,983343001,81379.7734375,49918.59375,43.03410720825195,0.0,0.0,0.0,0.0,1.7169931661812945
59,183343034,81379.9921875,49918.7421875,43.03633880615234,0.0,0.0,0.0,0.0,1.0051299691112816
59,383343067,81380.2265625,49918.90234375,43.03929138183594,0.0,0.0,0.0,0.0,1.2499160513790892
59,583343099,81380.484375,49919.07421875,43.042572021484375,0.0,0.0,0.0,0.0,1.5378386967142987
