frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,46,300007589,81377.36275330174,49916.90185520391,41.23248140314116,0.00033321918475096523,-0.007260751233583264,0.3004168322147016,0.9537803192447318
map,46,339810406,81377.362742706,49916.901844873624,41.23331613575884,0.0004298577744767929,-0.00723822151503265,0.3004184999560681,0.9537799265321844
map,46,354865881,81377.36270909141,49916.90182363459,41.23331613575884,0.00042985678561721164,-0.007238221573758192,0.3004183696541102,0.9537799675742615
map,46,363420218,81377.36267671389,49916.901803257126,41.23331613575884,0.0004298558395459638,-0.007238221629942533,0.3004182449903638,0.9537800068404153
map,46,391411571,81377.36258160419,49916.90173816206,41.23326036699979,0.0004162816028715284,-0.007247855053190111,0.3004184701841266,0.9537798687742282
map,46,400007605,81377.36249245785,49916.90167723316,41.23326036699979,0.00041628417397577937,-0.0072478549055179095,0.3004188085280014,0.9537797622037127
map,46,437756484,81377.3624339729,49916.901635491115,41.23326036699979,0.00041628753200019953,-0.007247854712647317,0.30041925042640916,0.9537796230157098
map,46,452188336,81377.3623793851,49916.90159647597,41.23326036699979,0.0004162906681470166,-0.007247854532519016,0.30041966312683993,0.9537794930242057
map,46,463424203,81377.36232650776,49916.901558658414,41.23326036699979,0.00041629367105489425,-0.007247854360042175,0.30042005829368373,0.9537793685552097
map,46,491326806,81377.36232645964,49916.901558624755,41.23326036699979,0.00041629367109338885,-0.007247854360039964,0.3004200582987494,0.9537793685536142
map,46,500007621,81377.36238778598,49916.90159945016,41.23349534541439,0.00043474558519611016,-0.007243103260680988,0.30042004164038905,0.953779401660687
map,46,523347389,81377.36244757453,49916.90163920333,41.23349534541439,0.0004347444831307803,-0.007243103326829076,0.3004198965192727,0.9537794473707119
map,46,548566681,81377.36250548525,49916.901677646434,41.23349534541439,0.0004347434259077984,-0.007243103390285481,0.3004197573030383,0.9537794912208034
map,46,562694968,81377.3625599014,49916.90171364876,41.23349534541439,0.00043474244482931846,-0.007243103449171419,0.30041962811358747,0.9537795319126559
map,46,591235873,81377.36261420613,49916.90174957638,41.23349534541439,0.0004347414650097258,-0.007243103507981663,0.3004194990899037,0.9537795725522762
map,46,600007638,81377.3626142185,49916.90174958503,41.23349534541439,0.0004347414650092453,-0.007243103507981691,0.3004194990898405,0.9537795725522961
map,46,627160014,81377.36258144348,49916.90172891251,41.233610083301045,0.00042629064497876155,-0.007252052972471615,0.3004203211644801,0.9537792494258832
map,46,655580335,81377.3625497992,49916.90170902728,41.233610083301045,0.00042629735355143613,-0.0072520525781247505,0.3004212034659023,0.9537789715191196
map,46,662420194,81377.36251980062,49916.90169028949,41.233610083301045,0.000426303590969163,-0.007252052211467978,0.30042202380154454,0.9537787131294946
map,46,691187619,81377.36248997295,49916.9016716677,41.233610083301045,0.0004263098039726772,-0.007252051846241005,0.3004228409260871,0.953778455750532
