frame_id,timestamp_sec,timestamp_nanosec,available,verified,object_label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,linear_z
0,54,183342214,True,False,7,-3.724926471710205,3.757495164871216,1.142578125,0.0,-0.0,-0.9999983038366977,-0.0018418261936028661,0.0,0.0,0.0
0,54,183342214,True,False,1,15.8412446975708,-29.760629653930664,0.74658203125,0.0,0.0,0.696340378439788,0.7177116951494749,0.0,0.0,0.0
1,54,283342231,True,False,7,-3.945629596710205,3.7562451362609863,1.0888671875,0.0,-0.0,-0.9997541765218181,-0.022171750656666874,0.0,0.0,0.0
2,54,383342247,True,False,7,-4.060629844665527,3.9360108375549316,1.0859375,0.0,-0.0,-0.9990019436967552,-0.04466672687924679,0.0,0.0,0.0
3,54,483342263,True,False,7,-4.155941963195801,3.7593700885772705,1.0234375,0.0,0.0,-0.9971218787965609,0.0758152941379013,0.0,0.0,0.0
4,54,583342280,True,False,7,-4.255942344665527,3.9402294158935547,1.1005859375,0.0,-0.0,-0.9998049860160381,-0.019748162888481743,0.0,0.0,0.0
5,54,683342296,True,False,7,-4.363988876342773,3.934995174407959,1.078125,0.0,-0.0,-0.9996236712184062,-0.027432023983581504,0.0,0.0,0.0
6,54,783342313,True,False,7,-4.377504825592041,3.7643702030181885,1.119140625,0.0,-0.0,-0.9994912466187238,-0.03189432445670368,0.0,0.0,0.0
7,54,883342329,True,False,7,-4.6056294441223145,3.9251513481140137,1.123046875,0.0,-0.0,-0.9999151343519714,-0.013027819997176018,0.0,0.0,0.0
8,54,983342345,True,False,7,-4.669379711151123,3.941167116165161,1.1015625,0.0,-0.0,-0.9999258332523384,-0.012178998095765795,0.0,0.0,0.0
9,55,83342362,True,False,7,-4.7393798828125,3.958198308944702,1.0595703125,0.0,-0.0,-0.9991292421237495,-0.04172238647563096,0.0,0.0,0.0
10,55,183342378,True,False,7,-4.813910961151123,3.9311671257019043,1.13671875,0.0,-0.0,-0.999550812470701,-0.02996953935517919,0.0,0.0,0.0
11,55,283342394,True,False,7,-4.964457988739014,3.9426515102386475,1.099609375,0.0,-0.0,-0.9999027464100328,-0.013946243998784379,0.0,0.0,0.0
12,55,383342411,True,False,7,-5.008676528930664,3.954292058944702,1.072265625,0.0,-0.0,-0.9999990787861306,-0.001357360265408676,0.0,0.0,0.0
13,55,483342427,True,False,7,-5.227504730224609,3.933901309967041,1.0712890625,0.0,0.0,-0.9969005043450471,0.07867264096616357,0.0,0.0,0.0
14,55,583342444,True,False,7,-5.3175048828125,3.9311671257019043,1.0166015625,0.0,-0.0,-0.9999564673524417,-0.009330777032231239,0.0,0.0,0.0
15,55,683342460,True,False,7,-5.376254558563232,3.9295263290405273,1.044921875,0.0,-0.0,-0.9999645236109037,-0.00842327250053711,0.0,0.0,0.0
16,55,783342476,True,False,7,-5.3878173828125,3.9325733184814453,1.029296875,0.0,-0.0,-0.9998085619279848,-0.01956628466252474,0.0,0.0,0.0
17,55,883342493,True,False,7,-5.526566982269287,3.9301514625549316,1.001953125,0.0,0.0,-0.9999995118469317,0.000988081928917984,0.0,0.0,0.0
18,55,983342509,True,False,7,-5.632817268371582,3.947495222091675,1.05859375,0.0,-0.0,-0.9998654287781215,-0.016405009428323205,0.0,0.0,0.0
19,56,83342526,True,False,7,-5.64867639541626,3.9435107707977295,1.0478515625,0.0,0.0,-0.016914134778270164,0.9998569457900978,0.0,0.0,0.0
20,56,183342542,True,False,7,-5.922192096710205,3.912182569503784,1.0029296875,0.0,0.0,-0.9996463972776761,0.026590983617808574,0.0,0.0,0.0
21,56,283342558,True,False,7,-5.971254825592041,3.9096827507019043,1.0322265625,0.0,0.0,-0.9999666454976688,0.008167489953449325,0.0,0.0,0.0
22,56,383342575,True,False,7,-5.997504711151123,3.935229539871216,0.99609375,0.0,0.0,-0.9999966557819231,0.0025861989424725896,0.0,0.0,0.0
23,56,483342591,True,False,7,-6.095629692077637,3.942495107650757,0.99853515625,0.0,0.0,-0.9999963297270223,0.0027093417068407366,0.0,0.0,0.0
24,56,583342608,True,False,7,-6.255239009857178,3.9317920207977295,0.98681640625,0.0,0.0,-0.9998509032494197,0.017267636529630183,0.0,0.0,0.0
25,56,683342624,True,False,7,-6.293285846710205,3.9681200981140137,1.0478515625,0.0,-0.0,-0.9999890501135814,-0.004679706501169104,0.0,0.0,0.0
26,56,783342640,True,False,7,-6.315160751342773,3.962026357650757,1.0341796875,0.0,0.0,-0.9998677046832991,0.016265704145562408,0.0,0.0,0.0
27,56,883342657,True,False,7,-6.609379768371582,3.7587451934814453,0.998046875,0.0,0.0,-0.9999339159697501,0.011496246926749897,0.0,0.0,0.0
28,56,983342673,True,False,7,-6.635629653930664,3.915776491165161,1.05078125,0.0,0.0,-0.9999434872167606,0.010631198087892467,0.0,0.0,0.0
29,57,83342690,True,False,7,-6.682816982269287,3.9071826934814453,1.0185546875,0.0,0.0,-0.9999458707493135,0.010404593764161781,0.0,0.0,0.0
30,57,183342706,True,False,7,-6.848910808563232,3.9267919063568115,0.998046875,0.0,0.0,-0.9999602284938294,0.008918600258371854,0.0,0.0,0.0
31,57,283342722,True,False,7,-6.9376606941223145,3.945854425430298,0.9931640625,0.0,0.0,-0.9999977911046816,0.0021018529343769703,0.0,0.0,0.0
32,57,383342739,True,False,7,-7.127817153930664,3.9412450790405273,1.009765625,0.0,0.0,-0.998715862598315,0.05066187713166144,0.0,0.0,0.0
33,57,483342755,True,False,7,-7.209692001342773,3.9481201171875,0.9072265625,0.0,0.0,-0.9993569702314364,0.03585590676365525,0.0,0.0,0.0
34,57,583342771,True,False,7,-7.286879539489746,3.950385808944702,0.8896484375,0.0,0.0,-0.999999931335985,0.00037057796134158655,0.0,0.0,0.0
35,57,683342788,True,False,7,-7.283754825592041,3.9510107040405273,0.9404296875,0.0,-0.0,-0.78550422977967,-0.6188562878393071,0.0,0.0,0.0
36,57,783342804,True,False,7,-7.3946919441223145,3.9421825408935547,0.90869140625,0.0,0.0,-0.9999877227835694,0.004955227757756071,0.0,0.0,0.0
37,57,883342821,True,False,7,-7.519067287445068,3.937182664871216,0.9140625,0.0,0.0,-0.9997710761260675,0.021396152498170447,0.0,0.0,0.0
38,57,983342837,True,False,7,-7.59594202041626,3.952260732650757,0.95556640625,0.0,0.0,-0.9996526960844521,0.02635312526221617,0.0,0.0,0.0
39,58,83342853,True,False,7,-7.811254501342773,3.952573299407959,0.98046875,0.0,0.0,-0.9983311184880681,0.05774926716732441,0.0,0.0,0.0
40,58,183342870,True,False,7,-7.888754367828369,3.9367921352386475,0.9150390625,0.0,0.0,-0.999738541556642,0.02286588126878903,0.0,0.0,0.0
41,58,283342886,True,False,7,-7.989067077636719,3.752495050430298,0.95849609375,0.0,0.0,-0.9995385244652458,0.030376604646326216,0.0,0.0,0.0
42,58,383342903,True,False,7,-8.048754692077637,3.956713914871216,0.97119140625,0.0,-0.0,-0.999549196183019,-0.030023397707132825,0.0,0.0,0.0
43,58,483342919,True,False,7,-8.127973556518555,3.964526414871216,1.001953125,0.0,0.0,-0.9994908120728145,0.03190793916920439,0.0,0.0,0.0
44,58,583342935,True,False,7,-8.186254501342773,3.9614014625549316,1.0,0.0,0.0,-0.9991878020120917,0.04029561155070313,0.0,0.0,0.0
45,58,683342952,True,False,7,-8.219926834106445,3.959213972091675,0.9169921875,0.0,0.0,-0.9989352371877925,0.04613449798760955,0.0,0.0,0.0
46,58,783342968,True,False,7,-8.484691619873047,3.9692139625549316,0.91357421875,0.0,0.0,-0.9997866415240102,0.02065602648479067,0.0,0.0,0.0
47,58,883342985,True,False,7,-8.568129539489746,3.9696044921875,1.0107421875,0.0,0.0,-0.9999897405184482,0.0045297745911402785,0.0,0.0,0.0
48,58,983343001,True,False,7,-8.50875473022461,3.998354434967041,1.00390625,0.0,0.0,0.504103201331078,0.8636434231832942,0.0,0.0,0.0
49,59,83343017,True,False,7,-8.690160751342773,3.964604616165161,0.892578125,0.0,0.0,-0.9987885687541775,0.04920767141393269,0.0,0.0,0.0
49,59,83343017,True,False,1,13.657182693481445,-37.53422164916992,0.634765625,0.0,0.0,0.6499744559362829,0.75995605572318,0.0,0.0,0.0
50,59,183343034,True,False,7,-8.806801795959473,3.9639012813568115,0.99072265625,0.0,0.0,-0.9988417346262397,0.04811641267638911,0.0,0.0,0.0
50,59,183343034,True,False,1,13.628119468688965,-37.522972106933594,0.654296875,0.0,0.0,0.6376136327739366,0.7703563171032114,0.0,0.0,0.0
51,59,283343050,True,False,7,-8.853129386901855,3.9792139530181885,1.046875,0.0,0.0,-0.999058558933595,0.04338197576792083,0.0,0.0,0.0
51,59,283343050,True,False,1,13.571245193481445,-38.05375289916992,0.689453125,0.0,0.0,0.6641419327368588,0.7476065095894696,0.0,0.0,0.0
52,59,383343067,True,False,7,-9.0987548828125,3.978198289871216,1.044921875,0.0,0.0,-0.9986526506742386,0.05189299857704504,0.0,0.0,0.0
52,59,383343067,True,False,1,13.574525833129883,-38.06375503540039,0.626953125,0.0,0.0,0.6769595357294882,0.7360202354452734,0.0,0.0,0.0
53,59,483343083,True,False,1,13.259994506835938,-39.41141128540039,0.70166015625,0.0,0.0,0.6251307114424884,0.7805200789290485,0.0,0.0,0.0
55,59,683343116,True,False,1,13.652495384216309,-37.5167236328125,0.63525390625,0.0,0.0,0.6366709430559874,0.7711355978478751,0.0,0.0,0.0
56,59,783343132,True,False,1,13.722807884216309,-36.877037048339844,0.62841796875,0.0,0.0,0.6276588082316575,0.7784885486949794,0.0,0.0,0.0
57,59,883343148,True,False,1,13.640307426452637,-37.51719284057617,0.64404296875,0.0,0.0,0.6749648236204195,0.7378499080944958,0.0,0.0,0.0
58,59,983343165,True,False,1,13.65749454498291,-37.480159759521484,0.650390625,0.0,0.0,0.6710866170229233,0.7413789533381213,0.0,0.0,0.0
59,60,83343181,True,False,1,13.677963256835938,-37.48891067504883,0.662109375,0.0,0.0,0.6667454088041399,0.7452855559036418,0.0,0.0,0.0
60,60,183343198,True,False,1,13.675463676452637,-37.51078414916992,0.6513671875,0.0,0.0,0.6702735667503023,0.7421141055901229,0.0,0.0,0.0
61,60,283343214,True,False,1,13.2787446975708,-39.30281448364258,0.69677734375,0.0,0.0,-0.7858113427115536,0.6184662752857792,0.0,0.0,0.0
62,60,383343230,True,False,1,13.613432884216309,-37.491878509521484,0.630859375,0.0,0.0,0.6656809003463471,0.746236516738545,0.0,0.0,0.0
63,60,483343247,True,False,1,13.732182502746582,-36.88344192504883,0.6123046875,0.0,0.0,0.6366125678874291,0.7711837902911168,0.0,0.0,0.0
64,60,583343263,True,False,1,13.6785888671875,-37.51313018798828,0.6796875,0.0,0.0,0.6539395396769802,0.7565468118015297,0.0,0.0,0.0
66,60,783343296,True,False,1,13.2762451171875,-39.31000518798828,0.68115234375,0.0,0.0,-0.7870010903356083,0.6169516057281671,0.0,0.0,0.0
67,60,883343312,True,False,1,13.265307426452637,-39.29438018798828,0.7255859375,0.0,0.0,-0.8075362677460223,0.5898179178990959,0.0,0.0,0.0
68,60,983343329,True,False,1,13.6068696975708,-37.4815673828125,0.62548828125,0.0,0.0,0.6686462035259322,0.7435806980485424,0.0,0.0,0.0
69,61,83343345,True,False,1,13.601869583129883,-37.52094268798828,0.63818359375,0.0,0.0,0.6734103333223711,0.7392689111376542,0.0,0.0,0.0
70,61,183343362,True,False,1,13.629682540893555,-37.51797103881836,0.64599609375,0.0,0.0,0.6782542369663984,0.7348273198766692,0.0,0.0,0.0
71,61,283343378,True,False,1,13.285619735717773,-39.29594039916992,0.66650390625,0.0,0.0,-0.7850165455244171,0.6194747963016015,0.0,0.0,0.0
72,61,383343394,True,False,1,13.601244926452637,-37.51266098022461,0.6533203125,0.0,0.0,0.6726331157942591,0.7399761425457627,0.0,0.0,0.0
73,61,483343411,True,False,1,13.608588218688965,-37.48563003540039,0.7021484375,0.0,0.0,0.6614850518334694,0.7499583496440801,0.0,0.0,0.0
74,61,583343427,True,False,1,13.738744735717773,-36.873130798339844,0.6796875,0.0,0.0,0.6187721149492357,0.7855705377375414,0.0,0.0,0.0
75,61,683343444,True,False,1,13.823744773864746,-36.88531494140625,0.6611328125,0.0,0.0,0.626088791890409,0.7797517711869644,0.0,0.0,0.0
76,61,783343460,True,False,2,36.852806091308594,22.020151138305664,2.04296875,0.0,0.0,-0.8356624212234032,0.5492434048352692,0.0,0.0,0.0
76,61,783343460,True,False,1,13.787182807922363,-36.87812805175781,0.646484375,0.0,0.0,0.6457303973850671,0.763565487625602,0.0,0.0,0.0
78,61,983343493,True,False,4,36.80343246459961,21.933900833129883,2.087890625,0.0,0.0,-0.8437882246328875,0.5366762822883827,0.0,0.0,0.0
78,61,983343493,True,False,1,13.649057388305664,-37.48203659057617,0.619140625,0.0,0.0,0.6676450106469981,0.7444797779377018,0.0,0.0,0.0
78,61,983343493,True,False,7,-11.684379577636719,3.9527294635772705,0.71826171875,0.0,0.0,-0.9999818301508574,0.006028214341056371,0.0,0.0,0.0
79,62,83343509,True,False,7,-11.745317459106445,3.9557764530181885,0.77587890625,0.0,0.0,-0.9999832500092967,0.00578789260823677,0.0,0.0,0.0
