timestamp_sec,timestamp_nanosec,object_label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,match_found
326,83386782,1,-19.479907989501957,-5.622179985046387,0.0039371396414935,-0.000831103825476,-0.006293951999396,0.9996986985206604,0.0237250812351703,True
326,83386782,1,-19.930980682373047,-12.292441368103027,-0.1456922143697738,-0.001611394342035,-0.0195282325148582,0.9995824694633484,0.0212499424815177,True
326,83386782,1,46.770751953125,-9.329227447509766,-0.382588118314743,0.0035742216277867,-0.0103754121810197,0.9996914267539978,0.0222971625626087,False
326,83386782,1,37.17829513549805,-8.9224271774292,-0.3119546771049499,0.0046197315678,-0.0097387181594967,0.9997220635414124,0.0209817048162221,False
326,83386782,1,-33.86054229736328,1.398505926132202,-0.0218126866966485,0.0055170292034745,-0.0002511415514163,0.0204550512135028,-0.999775767326355,False
326,83386782,2,-20.23153114318848,0.8392799496650696,-0.0068532172590494,0.0047214394435286,0.0008134685340337,0.0204175598919391,-0.9997803568840028,False
326,83386782,1,-9.489748001098633,0.4836434721946716,0.0073819351382553,0.0034253906924277,0.000411288550822,0.0056642442941665,-0.9999783039093018,True
326,83386782,7,0.6862576007843018,33.43669891357422,0.2909092307090759,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,83386782,7,0.6862576007843018,33.43669891357422,0.2909092307090759,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,183386798,1,-20.86744880676269,-5.560821533203125,0.002185646444559,-0.0008188569336198,-0.0063622677698731,0.9997586011886596,0.0210294239223003,True
326,183386798,1,-21.31863784790039,-12.234118461608888,-0.1482739597558975,-0.0014295357977971,-0.019615888595581,0.9995906949043274,0.0207920130342245,True
326,183386798,1,46.770751953125,-9.329227447509766,-0.3825893104076385,0.0035742288455367,-0.0103754112496972,0.9996914267539978,0.0222971625626087,False
326,183386798,1,37.17829513549805,-8.9224271774292,-0.3119545578956604,0.0046197343617677,-0.0097387321293354,0.9997220635414124,0.0209817048162221,False
326,183386798,1,-33.86054229736328,1.398505926132202,-0.021812567487359,0.0055169761180877,-0.0002511107304599,0.0204550512135028,-0.999775767326355,False
326,183386798,2,-20.23153114318848,0.8392799496650696,-0.0068532172590494,0.0047214394435286,0.0008134685340337,0.0204175598919391,-0.9997803568840028,False
326,183386798,1,-9.489748001098633,0.483643501996994,0.0073814583010971,0.0034254055935889,0.0004112870956305,0.0056642442941665,-0.9999783039093018,True
326,183386798,7,0.6900012493133545,33.5366325378418,0.292002409696579,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,183386798,7,0.6900012493133545,33.5366325378418,0.292002409696579,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,283386815,1,-22.255250930786133,-5.505775451660156,0.0004424065409693,-0.0007379478774964,-0.0064210067503154,0.9997978806495668,0.0190490707755088,True
326,283386815,1,-22.706377029418945,-12.17689037322998,-0.1505569070577621,-0.0010805341880768,-0.0196888428181409,0.9995964765548706,0.0204609930515289,True
326,283386815,1,46.770751953125,-9.329227447509766,-0.3825884759426117,0.0035742304753512,-0.0103754000738263,0.9996914267539978,0.0222971625626087,False
326,283386815,1,37.17829513549805,-8.9224271774292,-0.3119545578956604,0.0046197352930903,-0.0097387274727225,0.9997220635414124,0.0209817048162221,False
326,283386815,1,-33.86054229736328,1.398505926132202,-0.0218119714409112,0.0055169342085719,-0.0002511021739337,0.0204550512135028,-0.999775767326355,False
326,283386815,2,-20.23153114318848,0.8392799496650696,-0.0068532172590494,0.0047214394435286,0.0008134685340337,0.0204175598919391,-0.9997803568840028,False
326,283386815,1,-9.489748001098633,0.483643501996994,0.0073813390918076,0.0034254055935889,0.0004112870956305,0.0056642442941665,-0.9999783039093018,True
326,283386815,7,0.6937466859817505,33.63656997680664,0.2930954098701477,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,283386815,7,0.6937466859817505,33.63656997680664,0.2930954098701477,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,383386831,1,-23.643205642700195,-5.455189228057861,-0.0012173479190096,-0.0006217857007868,-0.006457956507802,0.999823033809662,0.01767073944211,True
326,383386831,1,-24.09410285949707,-12.12042236328125,-0.1522104144096374,-0.0006947484216652,-0.0197122748941183,0.999600887298584,0.0202364139258861,False
326,383386831,1,46.770751953125,-9.329227447509766,-0.3825870454311371,0.0035742276813834,-0.0103753926232457,0.9996914267539978,0.0222971625626087,False
326,383386831,1,37.17829513549805,-8.9224271774292,-0.3119545578956604,0.0046197357587516,-0.0097387256100773,0.9997220635414124,0.0209817048162221,False
326,383386831,1,-33.86054229736328,1.398505926132202,-0.0218123290687799,0.00551702035591,-0.0002511255734134,0.0204550512135028,-0.999775767326355,False
326,383386831,2,-20.23153114318848,0.8392799496650696,-0.0068532172590494,0.0047214394435286,0.0008134685340337,0.0204175598919391,-0.9997803568840028,False
326,383386831,1,-9.489748001098633,0.483643501996994,0.0073811006732285,0.0034254079218953,0.0004112713504582,0.0056642442941665,-0.9999783039093018,True
326,383386831,7,0.6974949240684509,33.73649978637695,0.2941903173923492,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,383386831,7,0.6974949240684509,33.73649978637695,0.2941903173923492,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,483386848,1,-25.031295776367188,-5.407642841339111,-0.0026352470740675,-0.0005157220293767,-0.0064725819975137,0.9998383522033693,0.0167789496481418,True
326,483386848,1,-25.481884002685547,-12.064449310302734,-0.1529956758022308,-0.0003724441921804,-0.0196489989757537,0.9996051788330078,0.0200952291488647,True
326,483386848,1,46.770751953125,-9.329227447509766,-0.382586807012558,0.0035742195323109,-0.0103753982111811,0.9996914267539978,0.0222971625626087,False
326,483386848,1,37.17829513549805,-8.9224271774292,-0.3119542002677917,0.0046197362244129,-0.0097387162968516,0.9997220635414124,0.0209817048162221,False
326,483386848,1,-33.86054229736328,1.398505926132202,-0.0218126866966485,0.0055170408450067,-0.0002510880585759,0.0204550512135028,-0.999775767326355,False
326,483386848,2,-20.23153114318848,0.8392799496650696,-0.0068532172590494,0.0047214394435286,0.0008134685340337,0.0204175598919391,-0.9997803568840028,False
326,483386848,1,-9.489748001098633,0.483643501996994,0.0073814583010971,0.0034254130441695,0.0004112710012122,0.0056642442941665,-0.9999783039093018,True
326,483386848,7,0.7012374401092529,33.83644485473633,0.295283555984497,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,483386848,7,0.7012374401092529,33.83644485473633,0.295283555984497,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,583386864,1,-26.41943359375,-5.361934661865234,-0.003830938367173,-0.0004114051698707,-0.0064678932540118,0.9998469352722168,0.0162645746022462,True
326,583386864,1,-26.86965751647949,-12.008781433105469,-0.1531292498111724,-0.0001274252717848,-0.0195227712392807,0.9996092915534972,0.0200161635875701,True
326,583386864,1,46.770751953125,-9.329227447509766,-0.3825877606868744,0.0035742213949561,-0.010375409387052,0.9996914267539978,0.0222971625626087,False
326,583386864,1,37.17829513549805,-8.9224271774292,-0.3119540810585022,0.004619728308171,-0.0097386920824646,0.9997220635414124,0.0209817048162221,True
326,583386864,1,-33.86054229736328,1.398505926132202,-0.0218126866966485,0.0055169356055557,-0.0002511229540687,0.0204550512135028,-0.999775767326355,False
326,583386864,2,-20.23153114318848,0.8392799496650696,-0.0068532172590494,0.0047214394435286,0.0008134685340337,0.0204175598919391,-0.9997803568840028,False
326,583386864,1,-9.489748001098633,0.4836434721946716,0.0073815775103867,0.0034254039637744,0.0004112720489501,0.0056642442941665,-0.9999783039093018,True
326,583386864,7,0.7049828767776489,33.93638229370117,0.2963765859603882,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,583386864,7,0.7049828767776489,33.93638229370117,0.2963765859603882,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
326,683386880,1,-27.80760955810547,-5.317205905914307,-0.0048190215602517,-0.0003182126383762,-0.0064452663064002,0.999850869178772,0.0160344410687685,True
326,683386880,1,-28.257455825805664,-11.953283309936523,-0.1527562737464904,2.4237406250904318e-05,-0.0193274579942226,0.999613881111145,0.0199778396636247,True
326,683386880,1,46.770751953125,-9.329227447509766,-0.382589191198349,0.0035742288455367,-0.0103754149749875,0.9996914267539978,0.0222971625626087,False
326,683386880,1,37.17829513549805,-8.9224271774292,-0.3119538426399231,0.0046197259798645,-0.0097386902198195,0.9997220635414124,0.0209817048162221,False
326,683386880,1,-33.86054229736328,1.398505926132202,-0.0218126866966485,0.0055170198902487,-0.0002511320635676,0.0204550512135028,-0.999775767326355,False
326,683386880,2,-20.23153114318848,0.8392799496650696,-0.0068532172590494,0.0047214394435286,0.0008134685340337,0.0204175598919391,-0.9997803568840028,False
326,683386880,1,-9.489748001098633,0.4836434721946716,0.0073815775103867,0.0034254039637744,0.0004112720489501,0.0056642442941665,-0.9999783039093018,True
326,683386880,7,0.7087253928184509,34.03632354736328,0.2974695861339569,-6.823497824370861e-05,0.0053795371204614,-0.6936846971511841,-0.7202589511871338,False
