frame_id,--,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,child_frame_id,75,383345689,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,75,583345722,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,75,783345755,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,75,983345787,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,76,183345820,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,76,383345853,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,76,583345886,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,76,783345919,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,76,983345951,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,77,183345984,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,77,383346017,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,77,583346050,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,77,783346083,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,77,983346115,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,78,183346148,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,78,383346181,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,78,583346214,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,78,783346246,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,78,983346279,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,79,183346312,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,79,383346345,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,79,583346378,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,79,783346410,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,79,983346443,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,80,183346476,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,80,383346509,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,80,583346541,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,80,783346574,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,80,983346607,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,81,183346640,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,81,383346673,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,81,583346705,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,81,783346738,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,81,983346771,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,82,183346804,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,82,383346837,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,82,583346869,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,82,783346902,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,82,983346935,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,83,183346968,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,83,383347000,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,83,583347033,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,83,783347066,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,83,983347099,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,84,183347132,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
map,child_frame_id,84,383347164,81538.09375,50013.3359375,43.84153366088867,0.0,0.0,0.0,0.0
