timestamp_sec,timestamp_nanosec,object_label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,match_found
56,283342558,1,20.900123596191406,-51.15024566650391,-0.5161582231521606,0.0059854541905224,0.0001933758030645,0.6001004576683044,0.7999025583267212,False
56,283342558,1,26.85578346252441,-31.39555549621582,-0.4075972437858581,-0.0094531578943133,-0.005529009271413,-0.5946705937385559,-0.8038952350616455,False
56,283342558,2,54.97813415527344,30.233837127685547,-0.9712382555007936,0.0113012669607996,-0.0028319314587861,0.8485614061355591,-0.5289691686630249,False
56,283342558,1,59.7166862487793,26.14335250854492,-1.084268569946289,0.0160163547843694,-0.007656964007765,0.8469879627227783,-0.5313161015510559,False
56,283342558,7,6.539582252502441,3.8749923706054688,0.188383400440216,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
56,383342575,1,21.067516326904297,-50.57755661010742,-0.5114772915840149,0.0059352894313633,0.000375356292352,0.5995551943778992,0.8003116846084595,False
56,383342575,1,26.85578346252441,-31.39555549621582,-0.4075955748558044,-0.0094530191272497,-0.0055291759781539,-0.5946705937385559,-0.8038952350616455,False
56,383342575,2,54.97813415527344,30.233837127685547,-0.971239447593689,0.01130111515522,-0.002832016441971,0.8485614061355591,-0.5289691686630249,False
56,383342575,1,59.7166862487793,26.14335250854492,-1.084268569946289,0.0160157326608896,-0.0076581430621445,0.8469879627227783,-0.5313160419464111,False
56,383342575,7,6.439615726470947,3.878376245498657,0.1886629313230514,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
56,483342591,1,21.23003196716309,-50.02425765991211,-0.5071165561676025,0.0060145589523017,0.0004157914663664,0.5990870594978333,0.8006615042686462,False
56,483342591,1,26.85578346252441,-31.39555549621582,-0.4075977206230163,-0.0094531690701842,-0.005528968758881,-0.5946705937385559,-0.8038952350616455,False
56,483342591,2,54.97813415527344,30.233837127685547,-0.9712389707565308,0.0113011868670582,-0.0028319840785115,0.8485614061355591,-0.5289691686630249,False
56,483342591,1,59.7166862487793,26.14335250854492,-1.0842689275741575,0.0160154942423105,-0.0076591940596699,0.8469879031181335,-0.5313161611557007,False
56,483342591,7,6.339615821838379,3.881765127182007,0.1889582276344299,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
56,583342608,1,21.38741874694824,-49.49029541015625,-0.5034112930297852,0.006195590365678,0.0003267549327574,0.5986839532852173,0.8009616732597351,False
56,583342608,1,26.85578346252441,-31.39555549621582,-0.4075958132743835,-0.0094530330970883,-0.0055292001925408,-0.5946705937385559,-0.8038952350616455,False
56,583342608,2,54.97813415527344,30.233837127685547,-0.9712382555007936,0.0113013237714767,-0.002831894904375,0.8485614061355591,-0.5289691686630249,False
56,583342608,1,59.7166862487793,26.14335250854492,-1.0842691659927368,0.0160164199769496,-0.0076594850979745,0.8469879031181335,-0.5313161611557007,False
56,583342608,7,6.239615440368652,3.885154247283936,0.1892230063676834,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
56,683342624,1,21.539628982543945,-48.97566223144531,-0.5002632737159729,0.0063901599496603,0.0001991064928006,0.5983371138572693,0.8012194633483887,False
56,683342624,1,26.85578346252441,-31.39555549621582,-0.407598078250885,-0.0094531727954745,-0.0055289315059781,-0.5946705937385559,-0.8038952350616455,False
56,683342624,2,54.97813415527344,30.233837127685547,-0.9712393283843994,0.0113012539222836,-0.0028319202829152,0.8485614061355591,-0.5289691686630249,False
56,683342624,1,59.7166862487793,26.14335250854492,-1.0842690467834473,0.0160172190517187,-0.0076599703170359,0.8469879031181335,-0.5313160419464111,False
56,683342624,7,6.139615535736084,3.888543128967285,0.1895183026790619,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
56,783342640,1,21.68655586242676,-48.4803352355957,-0.4973868727684021,0.0065125124529004,9.553715790389106e-05,0.5980383157730103,0.8014414310455322,False
56,783342640,1,26.85578346252441,-31.39555549621582,-0.4075971245765686,-0.0094531634822487,-0.0055290074087679,-0.5946705937385559,-0.8038952350616455,False
56,783342640,2,54.97813415527344,30.233837127685547,-0.9712395668029784,0.011301128193736,-0.0028320213314145,0.8485614061355591,-0.5289691686630249,False
56,783342640,1,59.7166862487793,26.14335250854492,-1.084269404411316,0.0160176642239093,-0.0076597980223596,0.8469879031181335,-0.5313160419464111,False
56,783342640,7,6.039597988128662,3.891907215118408,0.1897984892129898,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
56,883342657,1,21.82938575744629,-48.00001907348633,-0.4942719340324402,0.0065502771176397,7.80318514443934e-05,0.5977814197540283,0.8016329407691956,False
56,883342657,1,26.85578346252441,-31.39555549621582,-0.4075955748558044,-0.0094530209898948,-0.0055291750468313,-0.5946705937385559,-0.8038952350616455,False
56,883342657,2,54.97813415527344,30.233837127685547,-0.9712382555007936,0.0113012269139289,-0.0028319580014795,0.8485614061355591,-0.5289691686630249,False
56,883342657,1,59.7166862487793,26.14335250854492,-1.084268569946289,0.0160159338265657,-0.0076592857949435,0.8469879031181335,-0.5313161611557007,False
56,883342657,7,5.9396071434021,3.895308494567871,0.1901089698076248,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
56,983342673,1,21.97218513488769,-47.52085113525391,-0.4905529618263244,0.0065372488461434,0.0001784887426765,0.597557783126831,0.8017995953559875,False
56,983342673,1,26.85578346252441,-31.39555549621582,-0.4075979590415954,-0.0094531690701842,-0.0055289645679295,-0.5946705937385559,-0.8038952350616455,False
56,983342673,2,54.97813415527344,30.233837127685547,-0.971237063407898,0.0113013638183474,-0.0028318688273429,0.8485614061355591,-0.5289691686630249,False
56,983342673,1,59.7166862487793,26.14335250854492,-1.084268569946289,0.0160155370831489,-0.0076586604118347,0.8469879627227783,-0.5313160419464111,False
56,983342673,7,5.839615821838379,3.898710250854492,0.1903736740350723,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
57,83342690,1,22.11525535583496,-47.0417594909668,-0.4864468574523926,0.0065448135137557,0.0003798978286795,0.5973608493804932,0.8019461631774902,False
57,83342690,1,26.85578346252441,-31.39555549621582,-0.4075960516929626,-0.0094530312344431,-0.0055292015895247,-0.5946705937385559,-0.8038952350616455,False
57,83342690,2,54.97813415527344,30.233837127685547,-0.9712380170822144,0.0113012865185737,-0.0028318914119154,0.8485614061355591,-0.5289691686630249,False
57,83342690,1,59.7166862487793,26.14335250854492,-1.0842686891555786,0.016014976426959,-0.0076572787947952,0.8469879627227783,-0.5313159823417664,False
57,83342690,7,5.7396159172058105,3.902099132537842,0.1906689703464508,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
57,183342706,1,22.25857353210449,-46.56270980834961,-0.4823344051837921,0.0065908962860703,0.00060597731499,0.5971834063529968,0.8020776510238647,False
57,183342706,1,26.85578346252441,-31.39555549621582,-0.4075979590415954,-0.0094530880451202,-0.0055288807488977,-0.5946705937385559,-0.8038952350616455,False
57,183342706,2,54.97813415527344,30.233837127685547,-0.9712389707565308,0.0113012921065092,-0.0028319240082055,0.8485614061355591,-0.5289691686630249,False
57,183342706,1,59.7166862487793,26.14335250854492,-1.0842690467834473,0.0160151720046997,-0.0076584815979003,0.8469879627227783,-0.5313160419464111,False
57,183342706,7,5.639616012573242,3.905488014221192,0.1909642517566681,-0.0070860818959772,0.0019191241590306,-0.99983549118042,-0.0166001860052347,True
57,283342722,1,22.399677276611328,-46.09174346923828,-0.4785642027854919,0.0066630165092647,0.0008275792934,0.5970236659049988,0.8021959066390991,False
57,283342722,1,26.85578346252441,-31.39555549621582,-0.4075972437858581,-0.0094531634822487,-0.0055290013551712,-0.5946705937385559,-0.8038952350616455,False
57,283342722,2,54.97813415527344,30.233837127685547,-0.9712388515472412,0.0113011561334133,-0.002832006663084,0.8485614061355591,-0.5289691686630249,False
57,283342722,1,59.7166862487793,26.14335250854492,-1.0842689275741575,0.0160166248679161,-0.0076588788069784,0.8469878435134888,-0.5313162207603455,False
