frame_id,timestamp_sec,timestamp_nanosec,available,verified,object_label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,linear_z
143,266,983377095,True,False,1,27.78874397277832,-4.349692344665527,0.5302734375,0.0,-0.0,-0.9996840584980548,-0.025135297588408923,0.0,0.0,0.0
144,267,83377111,True,False,1,26.0106201171875,-4.275317192077637,0.63720703125,0.0,-0.0,-0.9995870593838249,-0.028735182484156355,0.0,0.0,0.0
145,267,183377128,True,False,1,24.599056243896484,-4.225785732269287,0.572265625,0.0,-0.0,-0.9991916895568829,-0.04019909850309937,0.0,0.0,0.0
146,267,283377144,True,False,1,23.301713943481445,-4.255160808563232,0.58837890625,0.0,-0.0,-0.999372533050865,-0.035419488752630825,0.0,0.0,0.0
147,267,383377160,True,False,1,21.431556701660156,-4.171566963195801,0.73876953125,0.0,-0.0,-0.9999041659731799,-0.01384409150069393,0.0,0.0,0.0
148,267,483377177,True,False,1,20.081558227539062,-4.144067287445068,0.67431640625,0.0,-0.0,-0.9999183552582744,-0.01277821652607634,0.0,0.0,0.0
149,267,583377193,True,False,1,18.356245040893555,-4.155629634857178,0.67138671875,0.0,-0.0,-0.9999454435690246,-0.010445567746499827,0.0,0.0,0.0
150,267,683377210,True,False,1,16.930776596069336,-4.142504692077637,0.63916015625,0.0,-0.0,-0.9999722806303544,-0.0074456679302722355,0.0,0.0,0.0
151,267,783377226,True,False,1,15.157807350158691,-4.08437967300415,0.62841796875,0.0,-0.0,-0.9999774209483211,-0.006719939995576152,0.0,0.0,0.0
152,267,883377242,True,False,1,13.726244926452637,-4.150004863739014,0.61083984375,0.0,-0.0,-0.9999983235397952,-0.0018310973756353551,0.0,0.0,0.0
153,267,983377259,True,False,1,11.877182006835938,-4.132504463195801,0.64599609375,0.0,-0.0,-0.999961233431995,-0.008805204890479767,0.0,0.0,0.0
154,268,83377275,True,False,1,10.643541880418763,-4.333759848035728,0.8919219970703125,0.0,0.0,0.9999980538925523,0.001972868750869575,0.0,0.0,0.0
155,268,183377292,True,False,1,8.976362769906169,-4.310392840764116,0.9208602905273438,0.0,0.0,0.9999728244570484,0.0073722688090600156,0.0,0.0,0.0
156,268,283377308,True,False,1,6.852495193481445,-4.090317249298096,0.63525390625,0.0,-0.0,-0.9999712523098298,-0.0075825163310676135,0.0,0.0,0.0
157,268,383377324,True,False,1,5.436089038848877,-4.094692230224609,0.6396484375,0.0,0.0,-0.9999978468736889,0.0020751501117552804,0.0,0.0,0.0
158,268,483377341,True,False,1,4.254855171665082,-4.270499807987471,1.010955810546875,0.0,0.0,0.9999826787541939,0.005885761767746041,0.0,0.0,0.0
159,268,583377357,True,False,1,2.313120126724243,-4.091567039489746,0.7060546875,0.0,0.0,-0.999604407511891,0.028125228582208575,0.0,0.0,0.0
160,268,683377373,True,False,1,1.2010230999266207,-4.33279830542848,1.1662139892578125,0.0,0.0,0.9999864223993453,0.005211047587397049,0.0,0.0,0.0
161,268,783377390,True,False,1,-1.2115343099455589,-4.223377703317034,1.1437835693359375,0.0,0.0,0.9989778158658538,0.04520313493429857,0.0,0.0,0.0
162,268,883377406,True,False,1,-2.6808408964804897,-4.204803122742826,1.0351028442382812,0.0,0.0,0.9999129095738286,0.013197472015521598,0.0,0.0,0.0
163,268,983377423,True,False,1,-4.360617673224597,-4.203139296249534,0.9418487548828125,0.0,0.0,0.9999983588736866,0.0018116980801269906,0.0,0.0,0.0
164,269,83377439,True,False,1,-6.037438135551266,-4.22976494226625,0.9827117919921875,0.0,0.0,-0.9999714451801939,0.007557038059617283,0.0,0.0,0.0
165,269,183377455,True,False,1,-7.6983227237302225,-4.2711463845756095,0.9365768432617188,0.0,0.0,-0.9999904633263581,0.004367293937387134,0.0,0.0,0.0
166,269,283377472,True,False,1,-9.3949488997012,-4.331448333450258,0.8294906616210938,0.0,0.0,-0.999691128073626,0.024852534093748678,0.0,0.0,0.0
167,269,383377488,True,False,1,-11.054135907519775,-4.385938272453117,0.815155029296875,0.0,0.0,-0.999744495907538,0.022604046155119465,0.0,0.0,0.0
168,269,483377505,True,False,1,-12.58937931060791,-4.2345356941223145,0.74462890625,0.0,0.0,-0.9994101501887469,0.034341690402576106,0.0,0.0,0.0
169,269,583377521,True,False,1,-14.290629386901855,-4.29922342300415,0.7607421875,0.0,0.0,-0.9994278885671064,0.033821525014337155,0.0,0.0,0.0
170,269,683377537,True,False,1,-15.801410675048828,-4.349067211151123,0.748046875,0.0,0.0,-0.9995843581993499,0.02882899310058954,0.0,0.0,0.0
171,269,783377554,True,False,1,-17.593130111694336,-4.383129596710205,0.78466796875,0.0,0.0,-0.9994215086406852,0.03400952905255751,0.0,0.0,0.0
172,269,883377570,True,False,1,-19.36531639099121,-4.591567039489746,0.6767578125,0.0,0.0,-0.9996707392360241,0.025659561868842544,0.0,0.0,0.0
173,269,983377587,True,False,1,-20.86469268798828,-4.38125467300415,0.6591796875,0.0,0.0,-0.9998250738997729,0.018703518420704994,0.0,0.0,0.0
174,270,83377603,True,False,1,-22.718130111694336,-4.645004749298096,0.6484375,0.0,0.0,-0.9988619110550618,0.04769572982385148,0.0,0.0,0.0
175,270,183377619,True,False,1,-24.093284606933594,-4.382035732269287,0.63134765625,0.0,0.0,-0.9998413222196348,0.017813769452095174,0.0,0.0,0.0
178,270,483377669,True,False,1,-28.519065856933594,-4.339770317077637,0.55712890625,0.0,0.0,-0.9998116301240466,0.01940887087639399,0.0,0.0,0.0
179,270,583377685,True,False,1,-31.11469078063965,-4.357348442077637,0.5908203125,0.0,0.0,-0.9997388167925501,0.02285384427688312,0.0,0.0,0.0
206,273,283378127,True,False,1,32.88155746459961,-16.797504425048828,0.6025390625,0.0,-0.0,-0.9875366795114584,-0.15738902953980982,0.0,0.0,0.0
207,273,383378144,True,False,1,31.537494659423828,-16.32203483581543,0.5439453125,0.0,-0.0,-0.9876251931041926,-0.1568326431133084,0.0,0.0,0.0
211,273,783378209,True,False,1,25.25655746459961,-13.8917236328125,0.720703125,0.0,-0.0,-0.986003200935765,-0.16672638586746086,0.0,0.0,0.0
212,273,883378226,True,False,2,23.970306396484375,-13.57906723022461,0.767578125,0.0,-0.0,-0.9859031305373772,-0.1673171156714082,0.0,0.0,0.0
213,273,983378242,True,False,2,22.651714324951172,-13.0231294631958,0.81396484375,0.0,-0.0,-0.9880394672274656,-0.1542012036297573,0.0,0.0,0.0
214,274,83378259,True,False,2,20.881244659423828,-12.311254501342773,0.71337890625,0.0,-0.0,-0.9875141547259687,-0.1575302961841164,0.0,0.0,0.0
215,274,183378275,True,False,1,18.914995193481445,-11.413989067077637,0.76611328125,0.0,-0.0,-0.9905079784752543,-0.1374552457233453,0.0,0.0,0.0
216,274,283378291,True,False,1,17.6668701171875,-11.050629615783691,0.79443359375,0.0,-0.0,-0.9874011333693511,-0.15823716953017397,0.0,0.0,0.0
217,274,383378308,True,False,1,16.316556930541992,-10.586566925048828,0.82861328125,0.0,-0.0,-0.9894479820106793,-0.1448885464589748,0.0,0.0,0.0
218,274,483378324,True,False,1,14.877416610717773,-9.950472831726074,0.802734375,0.0,-0.0,-0.9918102355424036,-0.12772022812899275,0.0,0.0,0.0
219,274,583378341,True,False,1,13.344072251109504,-9.765941068480409,1.024932861328125,0.0,0.0,0.989753464740331,0.14278683074608203,0.0,0.0,0.0
220,274,683378357,True,False,1,11.813642796241293,-9.285537495163263,1.0314178466796875,0.0,0.0,0.9903523993263053,0.13857173286291258,0.0,0.0,0.0
221,274,783378373,True,False,1,10.30632671783226,-8.786755007084391,1.048187255859375,0.0,0.0,0.9906893154941597,0.1361421322211209,0.0,0.0,0.0
222,274,883378390,True,False,1,8.77903844286391,-8.367243487174921,1.0662689208984375,0.0,0.0,0.9922151856266636,0.12453523763114403,0.0,0.0,0.0
223,274,983378406,True,False,1,7.215573868117751,-7.99544679584233,1.092132568359375,0.0,0.0,0.9948778723241065,0.10108421815426388,0.0,0.0,0.0
224,275,83378423,True,False,1,5.664615198602473,-7.695476810309937,1.1249237060546875,0.0,0.0,0.9955123648559413,0.09463155614767838,0.0,0.0,0.0
225,275,183378439,True,False,1,4.037804511924707,-7.422271829594775,1.1489715576171875,0.0,0.0,0.9958476179645269,0.0910358269824453,0.0,0.0,0.0
226,275,283378455,True,False,1,2.4874230460902793,-7.179318389062461,1.169158935546875,0.0,0.0,0.9963619828354919,0.08522205794350972,0.0,0.0,0.0
227,275,383378472,True,False,1,0.9583864649046876,-6.993503230989296,1.187591552734375,0.0,0.0,0.9973004939411898,0.07342836498696426,0.0,0.0,0.0
228,275,483378488,True,False,1,-0.55561708163536,-6.786230025331334,1.204498291015625,0.0,0.0,0.9974351508607976,0.07157597241601439,0.0,0.0,0.0
229,275,583378504,True,False,1,-2.753441332303448,-6.654774122075853,1.063385009765625,0.0,0.0,0.9987349480679684,0.0502842272255669,0.0,0.0,0.0
230,275,683378521,True,False,1,-4.345467996840506,-6.506104259883315,1.058502197265625,0.0,0.0,0.9985875664784221,0.053130707455322085,0.0,0.0,0.0
231,275,783378537,True,False,1,-5.949268536737137,-6.458162278209681,1.027374267578125,0.0,0.0,0.9990250019476752,0.04414799523701666,0.0,0.0,0.0
232,275,883378554,True,False,1,-7.527121604121085,-6.423278622544602,0.967010498046875,0.0,0.0,0.9992697683134558,0.038209032109861533,0.0,0.0,0.0
233,275,983378570,True,False,1,-9.141029744970758,-6.395006595069779,0.95928955078125,0.0,0.0,0.9995453574906363,0.0301509256726211,0.0,0.0,0.0
234,276,83378586,True,False,1,-10.74363515872977,-6.398804792207354,0.9251708984375,0.0,0.0,0.9997251290570398,0.02344496389174337,0.0,0.0,0.0
235,276,183378603,True,False,1,-12.387564488625877,-6.372621225174691,0.8983154296875,0.0,0.0,0.9997619136914523,0.021820080934887662,0.0,0.0,0.0
236,276,283378619,True,False,1,-13.99385045237559,-6.4080203414491725,0.86859130859375,0.0,0.0,0.9997652986852394,0.02166443040594182,0.0,0.0,0.0
237,276,383378636,True,False,1,-15.624641462939246,-6.433953415344387,0.8050537109375,0.0,0.0,0.9997910386254812,0.020442090993374004,0.0,0.0,0.0
238,276,483378652,True,False,1,-17.198518018471542,-6.540013768295775,0.7578125,0.0,0.0,0.9998961557719125,0.014411026075591672,0.0,0.0,0.0
239,276,583378668,True,False,1,-18.871175523859975,-6.56791301459726,0.953125,0.0,0.0,0.9998711795598705,0.016050678663320415,0.0,0.0,0.0
240,276,683378685,True,False,1,-20.249691009521484,-6.320785999298096,0.73095703125,0.0,-0.0,-0.9997154712569021,-0.023853228913299603,0.0,0.0,0.0
241,276,783378701,True,False,1,-22.08747394548115,-6.6995037763119445,0.8028564453125,0.0,0.0,0.9998619900823891,0.016613271456411536,0.0,0.0,0.0
242,276,883378718,True,False,1,-23.698954150166912,-6.71072434214449,0.71881103515625,0.0,0.0,0.9992830260522131,0.03786071636844811,0.0,0.0,0.0
243,276,983378734,True,False,1,-25.230628967285156,-6.762660980224609,0.57373046875,0.0,-0.0,-0.9999602266509392,-0.008918806882223148,0.0,0.0,0.0
244,277,83378750,True,False,1,-26.616567611694336,-6.810004711151123,0.52294921875,0.0,-0.0,-0.9999855485713007,-0.005376118353871075,0.0,0.0,0.0
245,277,183378767,True,False,1,-28.43906593322754,-7.176254749298096,0.465087890625,0.0,0.0,-0.9996892528397727,0.02492785102364545,0.0,0.0,0.0
291,281,783379521,True,False,7,-3.44500470161438,7.805151462554932,1.1298828125,0.0,0.0,-0.9998998637170451,0.014151414722020559,0.0,0.0,0.0
292,281,883379537,True,False,7,-4.139379501342773,7.7977294921875,1.0771484375,0.0,0.0,-0.9999951368287772,0.003118704666229441,0.0,0.0,0.0
293,281,983379554,True,False,7,-4.846254825592041,7.821479320526123,1.07421875,0.0,0.0,-0.999953232318017,0.009671255179648869,0.0,0.0,0.0
294,282,83379570,True,False,7,-5.573598384857178,7.8621826171875,1.0673828125,0.0,0.0,-0.9999183030521651,0.012782301094813195,0.0,0.0,0.0
295,282,183379586,True,False,7,-6.269848346710205,7.817807674407959,1.009765625,0.0,0.0,-0.9970066738833699,0.07731553680871439,0.0,0.0,0.0
295,282,183379586,True,False,1,13.859994888305664,38.05280685424805,0.5029296875,0.0,0.0,-0.6364724526000969,0.7712994341247875,0.0,0.0,0.0
296,282,283379603,True,False,7,-7.130629539489746,7.837182521820068,0.9609375,0.0,0.0,-0.9991086940670589,0.042211579449434836,0.0,0.0,0.0
297,282,383379619,True,False,7,-7.870629787445068,7.849057674407959,1.0009765625,0.0,0.0,-0.9995876200621387,0.028715672001703833,0.0,0.0,0.0
298,282,483379635,True,False,7,-8.576879501342773,7.845932483673096,0.98974609375,0.0,0.0,-0.9997661166560198,0.021626649914903342,0.0,0.0,0.0
299,282,583379652,True,False,7,-9.3473482131958,7.852651119232178,0.9619140625,0.0,0.0,-0.9990737634425948,0.04303039856485413,0.0,0.0,0.0
300,282,683379668,True,False,7,-10.094301223754883,7.853901386260986,0.953125,0.0,0.0,-0.998033348423719,0.06268520905396648,0.0,0.0,0.0
318,284,483379963,True,False,0,7.958208084106445,13.518843650817871,1.623779296875,0.0,0.0,0.0,1.0,0.0,0.0,0.0
319,284,583379980,True,False,0,7.083041667938232,13.422478675842285,1.6446533203125,0.0,0.0,0.0,1.0,0.0,0.0,0.0
322,284,883380029,True,False,0,4.293947696685791,13.466875076293945,1.7041015625,0.0,0.0,0.0,1.0,0.0,0.0,0.0
323,284,983380045,True,False,0,3.4085676670074463,13.509708404541016,1.7210693359375,0.0,0.0,0.0,1.0,0.0,0.0,0.0
324,285,83380062,True,False,0,2.576887845993042,13.406543731689453,1.73724365234375,0.0,0.0,0.0,1.0,0.0,0.0,0.0
325,285,183380078,True,False,0,1.7083723545074463,13.344497680664062,1.5250244140625,0.0,0.0,0.0,1.0,0.0,0.0,0.0
328,285,483380127,True,False,0,-1.2969624996185303,13.354653358459473,1.32568359375,0.0,0.0,0.0,1.0,0.0,0.0,0.0
479,300,583382602,True,False,7,14.227885246276855,16.251712799072266,1.0341796875,0.0,0.0,-0.7333786711077026,0.6798203621283347,0.0,0.0,0.0
485,301,183382701,True,False,7,14.2684326171875,15.615776062011719,1.037109375,0.0,0.0,-0.7598181860571367,0.6501356198031626,0.0,0.0,0.0
486,301,283382717,True,False,7,14.233510971069336,15.546557426452637,1.0517578125,0.0,0.0,-0.7501241479730467,0.6612970305601792,0.0,0.0,0.0
503,302,983382996,True,False,7,14.206791877746582,13.815932273864746,0.9755859375,0.0,0.0,-0.7298246812736867,0.6836343573897976,0.0,0.0,0.0
505,303,183383028,True,False,7,14.24905776977539,13.668275833129883,0.98974609375,0.0,0.0,-0.6449348152850715,0.7642375834995364,0.0,0.0,0.0
527,305,383383389,True,False,7,14.254995346069336,12.446245193481445,0.89404296875,0.0,0.0,0.5361357027500696,0.8441318073835916,0.0,0.0,0.0
535,306,183383520,True,False,7,14.26686954498291,13.253119468688965,0.89453125,0.0,-0.0,-0.7231290838889389,-0.6907129128906914,0.0,0.0,0.0
539,306,583383586,True,False,7,14.244682312011719,13.681401252746582,0.9716796875,0.0,0.0,-0.715932598458906,0.6981694024116775,0.0,0.0,0.0
540,306,683383602,True,False,7,14.262182235717773,13.730151176452637,0.98388671875,0.0,0.0,-0.6976579916345905,0.7164309643701824,0.0,0.0,0.0
541,306,783383619,True,False,7,14.266088485717773,13.882494926452637,0.97509765625,0.0,-0.0,-0.7085798722109495,-0.7056306149094683,0.0,0.0,0.0
560,308,683383930,True,False,7,14.259994506835938,15.796244621276855,1.0927734375,0.0,0.0,0.6999727449076,0.714169557168688,0.0,0.0,0.0
576,310,283384192,True,False,1,31.751556396484375,10.543120384216309,0.7060546875,0.0,0.0,-0.669836379831749,0.742508736819909,0.0,0.0,0.0
578,310,483384225,True,False,1,32.22968292236328,8.622807502746582,0.72265625,0.0,0.0,-0.6123948642234524,0.7905520414702244,0.0,0.0,0.0
580,310,683384258,True,False,1,33.46968078613281,6.032963752746582,0.66650390625,0.0,0.0,-0.49156543090436033,0.8708406439411349,0.0,0.0,0.0
596,312,283384520,True,False,2,31.5136661529541,47.00811767578125,2.111328125,0.0,0.0,-0.7325796288190892,0.6806813405987309,0.0,0.0,0.0
609,313,583384733,True,False,1,31.230932235717773,27.126089096069336,1.435546875,0.0,0.0,-0.708193390869146,0.7060184991409652,0.0,0.0,0.0
610,313,683384750,True,False,1,31.273744583129883,25.83858871459961,1.462890625,0.0,0.0,-0.7118750835705272,0.7023061051930668,0.0,0.0,0.0
