frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,731,250119861,81533.07429744012,50008.72360597007,42.08319525196351,-0.0033996139614038945,-0.00017859428944509324,0.18607038398583525,0.9825305201022292
map,731,263608978,81533.07419938233,50008.723567225024,42.08319525196351,-0.0033996138938238926,-0.00017859557585289958,0.18607075577360663,0.9825304496934596
map,731,283453200,81533.0741020812,50008.723528776965,42.08319525196351,-0.0033996138268792163,-0.00017859685015791525,0.1860711240635028,0.9825303799469702
map,731,316485586,81533.07410206865,50008.72352877204,42.08319525196351,-0.003399613826879181,-0.00017859685015857315,0.18607112406369294,0.9825303799469342
map,731,326006714,81533.07410202862,50008.72352875632,42.08319525196351,-0.003399613826879114,-0.00017859685015985587,0.18607112406406365,0.982530379946864
map,731,342084375,81533.07384701364,50008.72342894228,42.08459723649399,-0.0033736415567669504,-0.00017981307259232724,0.1860712100659523,0.9825304529603637
map,731,365226239,81533.07359553846,50008.7233305181,42.08459723649399,-0.0033736415383814724,-0.00017981341753918142,0.186071310527362,0.9825304339350184
map,731,393675544,81533.07335234294,50008.72323534583,42.08459723649399,-0.003373641520653808,-0.0001798137501435596,0.1860714073941803,0.9825304155904052
map,731,400119885,81533.07312045142,50008.72314461363,42.08459723649399,-0.0033736415040676515,-0.000179814061330534,0.1860714980234494,0.9825303984270485
map,731,447166931,81533.07288407696,50008.723052119654,42.08459723649399,-0.0033736414870962758,-0.00017981437974437536,0.18607159075745094,0.9825303808650891
map,731,447166931,81533.07288425186,50008.72305218836,42.08459723649399,-0.0033736414870963803,-0.0001798143797424188,0.18607159075688112,0.9825303808651971
map,731,463522839,81533.0726062475,50008.722943090266,42.083501738001125,-0.003379262627040486,-0.00015479378167728715,0.18607324227529184,0.9825300530427266
map,731,483453232,81533.07233246023,50008.72283564811,42.083501738001125,-0.0033792623790784406,-0.0001547991947771129,0.18607481614901353,0.9825297549784909
map,731,500119902,81533.07207164567,50008.72273330155,42.083501738001125,-0.003379262148796516,-0.00015480422174370492,0.18607627775310706,0.9825294781738261
map,731,520571214,81533.07181442007,50008.72263236422,42.083501738001125,-0.003379261917580128,-0.00015480926894472717,0.18607774524010176,0.9825292002527672
map,731,543174215,81533.07154471282,50008.72252654392,42.083095769052726,-0.003385645221154855,-0.00011983415498338873,0.18608083511881107,0.9825285979795692
map,731,565260783,81533.07152810581,50008.72252004093,42.083095769052726,-0.0033856450392812753,-0.00011983929330309118,0.18608232628080043,0.9825283155676164
map,731,582221542,81533.07151230375,50008.72251385414,42.083095769052726,-0.0033856448700251064,-0.00011984407495564296,0.18608371393616951,0.982528052756731
map,731,600119918,81533.07149699178,50008.722507859835,42.083095769052726,-0.003385644706497569,-0.00011984869458731289,0.18608505457212113,0.9825277988490212
map,731,644073099,81533.07148142939,50008.722501767115,42.083095769052726,-0.0033856445339934932,-0.00011985356761180267,0.18608646874339727,0.9825275310121466
map,731,644073099,81533.07155180711,50008.722529204,42.083577739292096,-0.0034151118676864793,-0.00015322102901107212,0.1860850497277409,0.9825276931476646
map,731,666470631,81533.07162302065,50008.722556969464,42.083577739292096,-0.003415112077375933,-0.0001532163552147172,0.18608370507638455,0.982527947815884
map,731,682227481,81533.07169102569,50008.72258347461,42.083577739292096,-0.003415112273879841,-0.00015321197518309204,0.18608244494090864,0.9825281864756151
map,731,700119934,81533.07196367373,50008.72269018225,42.08353484213155,-0.00340482995481143,-0.00013829503026734286,0.18608049405301275,0.9825285938538635
map,731,731491674,81533.07222206095,50008.72279128871,42.08353484213155,-0.003404830226527118,-0.00013828834045264706,0.18607856357916408,0.9825289594631694
map,731,755643929,81533.07240615826,50008.722863420604,42.08353484213155,-0.00340483031981965,-0.0001382860434558427,0.18607790073671876,0.9825290849969172
map,731,765612743,81533.07258651411,50008.72293408309,42.08353484213155,-0.003404830410574178,-0.0001382838089116807,0.1860772559161163,0.9825292071171176
