frame_id,child_frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,-,153,983358573,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,154,183358605,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,154,383358638,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,154,583358671,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,154,783358704,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,154,983358737,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,155,183358769,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,155,383358802,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,155,583358835,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,155,783358868,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,155,983358900,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,156,183358933,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,156,383358966,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,156,583358999,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,156,783359032,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,156,983359064,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,157,183359097,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,157,383359130,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,157,583359163,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,157,783359196,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,157,983359228,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,158,183359261,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,158,383359294,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,158,583359327,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,158,783359359,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,158,983359392,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,159,183359425,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,159,383359458,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,159,583359491,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,159,783359523,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,159,983359556,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,160,183359589,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,160,383359622,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,160,583359654,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,160,783359687,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,160,983359720,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,161,183359753,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,161,383359786,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,161,583359818,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,161,783359851,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,161,983359884,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,162,183359917,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,162,383359950,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,162,583359982,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,162,783360015,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,162,983360048,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,163,183360081,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,163,383360113,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,163,583360146,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,163,783360179,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,163,983360212,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,164,183360245,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,164,383360277,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,164,583360310,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,164,783360343,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,164,983360376,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,165,183360408,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,165,383360441,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,165,583360474,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,165,783360507,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,165,983360540,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,166,183360572,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,166,383360605,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,166,583360638,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,166,783360671,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,166,983360704,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,167,183360736,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,167,383360769,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,167,583360802,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,167,783360835,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,167,983360867,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
map,-,168,183360900,81462.2265625,49960.6328125,43.39714813232422,0.0,0.0,0.0,0.0
