frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,153,800025209,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,833358548,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,862549681,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,862549681,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,880107797,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,900025226,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,932138518,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,942552246,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,978269464,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,153,983358573,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,25242,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,24821763,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,45446367,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,66691920,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,83358589,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,100025258,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,133358597,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,150025267,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,161952739,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,183358605,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,200025275,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,233358614,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,251966483,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,262608815,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,283358622,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,300025291,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,320780054,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,345427458,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,360119117,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,383358638,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,400025308,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,425437733,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,440280809,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,464140263,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,483358655,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,500025324,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,532012189,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,545478887,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,566692002,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,583358671,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,600025340,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,621409125,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,642288088,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,666692018,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,683358687,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,700025357,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
map,154,736451352,81455.0278969432,49973.32184271258,41.236148834228516,-0.001510933810044004,-0.0068171942680662805,0.2913722836839621,0.9565842541261725
