sensor_name,frame_id,timestamp_sec,timestamp_nanosec,available,verified,object_label,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_x,linear_y,linear_z
Object_Sensor,0,499,383415188,True,False,1,-29.417028427124023,7.230551719665527,-0.12448521703481674,-0.00748755969107151,-0.001129617914557457,0.012993126176297665,0.9998872876167297,0.0038548551965504885,0.0,0.0
Object_Sensor,0,499,383415188,True,False,1,-63.10289001464844,-2.8612112998962402,-0.22128088772296906,0.0003132047422695905,-0.004096857272088528,0.09451307356357574,0.9955154657363892,7.056141839711927e-07,0.0,0.0
Object_Sensor,0,499,383415188,True,False,1,23.563997268676758,-0.4804961085319519,-0.0010502560762688518,-0.006679156795144081,3.210288195987232e-05,-0.09569801390171051,0.9953883290290833,0.037221796810626984,0.0,0.0
Object_Sensor,0,499,383415188,True,False,1,30.784963607788086,-15.292939186096191,-0.0642419308423996,-0.0011144042946398258,-0.016039764508605003,0.9952949285507202,0.09555285423994064,0.01137040089815855,0.0,0.0
Object_Sensor,0,499,383415188,True,False,1,-10.994392395019531,7.225399017333984,-0.03886403515934944,-0.004273321945220232,-0.004523946437984705,-0.03626551479101181,0.9993230700492859,0.07503966242074966,0.0,0.0
Object_Sensor,0,499,383415188,True,False,2,22.679412841796875,3.0221810340881348,-0.053738534450531006,-0.0034867478534579277,-0.003197933780029416,-0.0924798846244812,0.9957036972045898,0.047738708555698395,0.0,0.0
Object_Sensor,0,499,383415188,True,False,1,-52.95555877685547,-0.9266300201416016,-0.1113792359828949,6.775226938771084e-05,-0.0028864797204732895,0.09374301880598068,0.9955925345420837,1.2758725461026188e-05,0.0,0.0
Object_Sensor,0,499,383415188,True,False,1,-43.45662307739258,0.4567539393901825,-0.10363738983869553,-2.4276941985590383e-05,0.000727245700545609,-0.036669403314590454,-0.9993276596069336,3.36561533913482e-05,0.0,0.0
Object_Sensor,0,499,383415188,True,False,2,-29.823163986206055,0.8671587109565735,-0.08184025436639786,0.00010877016029553488,-0.0009348314488306642,0.011293836869299412,0.9999361038208008,8.029615855775774e-06,0.0,0.0
Object_Sensor,0,499,383415188,True,False,1,-19.068309783935547,1.121477484703064,-0.05497024208307266,2.5533779989928007e-05,-0.0021279335487633944,0.0005030292668379843,0.9999979734420776,2.972247966681607e-05,0.0,0.0
Object_Sensor,0,499,383415188,True,False,1,-9.488680839538574,0.6874917149543762,-0.00910655315965414,0.00012174961011623964,-0.0019552912563085556,-0.047691069543361664,0.9988606572151184,1.5588135283906013e-05,0.0,0.0
Object_Sensor,0,499,383415188,True,False,7,17.883726119995117,8.829388618469238,0.09984240680932999,-0.001629581325687468,0.00031563121592625976,0.08887537568807602,-0.9960416555404663,1.0000979900360107,0.0,0.0
Object_Sensor,0,499,383415188,True,False,7,17.883726119995117,8.829388618469238,0.09984240680932999,-0.001629581325687468,0.00031563121592625976,0.08887537568807602,-0.9960416555404663,1.0000979900360107,0.0,0.0
Object_Sensor,1,499,483415205,True,False,1,-28.911645889282227,7.243523597717285,-0.1235460415482521,-0.007497023791074753,-0.001240782206878066,0.012683353386819363,0.9998911023139954,0.003752910066395998,0.0,0.0
Object_Sensor,1,499,483415205,True,False,1,-63.10289001464844,-2.8612112998962402,-0.22128088772296906,0.0003132047422695905,-0.004096857272088528,0.09451307356357574,0.9955154657363892,7.055841706460342e-07,0.0,0.0
Object_Sensor,1,499,483415205,True,False,1,24.927013397216797,-0.7474192380905151,0.0024895891547203064,0.00641095032915473,-0.000649806868750602,0.09704911708831787,-0.995259165763855,0.007858664728701115,0.0,0.0
Object_Sensor,1,499,483415205,True,False,1,29.421436309814453,-15.028772354125977,-0.06316448748111725,-0.0013431878760457039,-0.016079260036349297,0.9952970147132874,0.0955205112695694,0.007093967404216528,0.0,0.0
