frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,42,984758047,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,7048,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,36773310,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,50007056,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,61897435,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,81446799,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,100007064,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,120378741,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,147793689,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,166673742,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,183340411,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,200007081,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,226401241,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,240779821,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,263728504,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,280544739,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,300007097,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,335183143,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,350007105,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,366673775,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,380895403,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,400007113,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,434531721,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,451747202,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,464222099,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,483081945,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,500007130,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,522908297,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,544372696,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,566673807,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,583340477,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,600007146,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,632781744,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,646752467,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,662299560,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,683340493,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,700007162,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,721286483,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,745433159,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,761206498,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,783340509,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,800007179,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,826311895,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,841515672,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,866502107,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,883340526,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,900007195,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,926313181,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,940344623,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,981504304,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,43,981504304,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,7212,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,23831989,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,43106213,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,66673889,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,83340559,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,100007228,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,139310865,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,156760549,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,164630764,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,183340575,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,200007244,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,228561220,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,242707838,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,272656892,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
map,44,283340591,81377.984375,49917.109375,41.24971008300781,0.00018214241718749477,-0.006931564018181603,0.390668095875349,0.9205054910805969
