timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,deviation
60,783343296,81378.5078125,49917.72265625,43.01212692260742,0.0,0.0,0.0,0.0,183.4028600787976
60,983343329,81378.6328125,49917.80859375,43.01458358764648,0.0,0.0,0.0,0.0,183.2514370683681
61,183343362,81378.765625,49917.90234375,43.01726913452149,0.0,0.0,0.0,0.0,183.089289701883
61,383343394,81378.921875,49918.01171875,43.01969909667969,0.0,0.0,0.0,0.0,182.89900368095326
61,583343427,81379.1015625,49918.13671875,43.023284912109375,0.0,0.0,0.0,0.0,182.6805792798471
61,783343460,81379.296875,49918.26953125,43.02675247192383,0.0,0.0,0.0,0.0,182.44474098025555
61,983343493,81379.5078125,49918.4140625,43.0302963256836,0.0,0.0,0.0,0.0,182.18947204255392
62,183343525,81379.734375,49918.56640625,43.033668518066406,0.0,0.0,0.0,0.0,181.916789095749
62,383343558,81379.96875,49918.7265625,43.036041259765625,0.0,0.0,0.0,0.0,181.6333835922137
62,583343591,81380.2265625,49918.8984375,43.03942108154297,0.0,0.0,0.0,0.0,181.32385634920644
62,783343624,81380.5,49919.08203125,43.042701721191406,0.0,0.0,0.0,0.0,180.99489931959937
62,983343657,81380.7890625,49919.27734375,43.04607009887695,0.0,0.0,0.0,0.0,180.6465130412159
63,183343689,81381.1015625,49919.484375,43.05033874511719,0.0,0.0,0.0,0.0,180.27200483585648
63,383343722,81381.4296875,49919.69921875,43.05369186401367,0.0,0.0,0.0,0.0,179.88008213352654
63,583343755,81381.7734375,49919.9296875,43.05590438842773,0.0,0.0,0.0,0.0,179.4667164326826
63,783343788,81382.125,49920.16796875,43.059356689453125,0.0,0.0,0.0,0.0,179.0426312619542
63,983343821,81382.5,49920.4140625,43.06243896484375,0.0,0.0,0.0,0.0,178.59443760803765
64,183343853,81382.8828125,49920.671875,43.06558227539063,0.0,0.0,0.0,0.0,178.13351165244796
64,383343886,81383.2734375,49920.9296875,43.06925964355469,0.0,0.0,0.0,0.0,177.665892885013
64,583343919,81383.6640625,49921.19140625,43.0720100402832,0.0,0.0,0.0,0.0,177.19626425945012
64,783343952,81384.0625,49921.44921875,43.07447052001953,0.0,0.0,0.0,0.0,176.72195341544221
64,983343984,81384.453125,49921.70703125,43.07752990722656,0.0,0.0,0.0,0.0,176.2543411910648
65,183344017,81384.84375,49921.96484375,43.08147430419922,0.0,0.0,0.0,0.0,175.7867312079453
65,383344050,81385.2109375,49922.2109375,43.08469772338867,0.0,0.0,0.0,0.0,175.34524973321606
65,583344083,81385.578125,49922.44921875,43.08806228637695,0.0,0.0,0.0,0.0,174.90779138989663
65,783344116,81385.9140625,49922.66796875,43.09197616577149,0.0,0.0,0.0,0.0,174.5071798339502
65,983344148,81386.234375,49922.875,43.09301376342773,0.0,0.0,0.0,0.0,174.12599706535468
66,183344181,81386.546875,49923.0703125,43.09348678588867,0.0,0.0,0.0,0.0,173.7575432546473
66,383344214,81386.8359375,49923.26171875,43.09619903564453,0.0,0.0,0.0,0.0,173.4111979018058
66,583344247,81387.109375,49923.44140625,43.09971237182617,0.0,0.0,0.0,0.0,173.08428106046986
66,783344279,81387.34375,49923.59375,43.10229110717773,0.0,0.0,0.0,0.0,172.80492838436575
66,983344312,81387.5546875,49923.7265625,43.10333633422852,0.0,0.0,0.0,0.0,172.55572105171066
67,183344345,81387.7421875,49923.84765625,43.104522705078125,0.0,0.0,0.0,0.0,172.33264130995107
67,383344378,81387.921875,49923.9609375,43.10597610473633,0.0,0.0,0.0,0.0,172.12027952859012
67,583344411,81388.0859375,49924.0703125,43.10760498046875,0.0,0.0,0.0,0.0,171.92332790017045
67,783344443,81388.234375,49924.1640625,43.11016082763672,0.0,0.0,0.0,0.0,171.74781160473523
67,983344476,81388.34375,49924.234375,43.11006546020508,0.0,0.0,0.0,0.0,171.61784971363565
68,183344509,81388.40625,49924.27734375,43.10992813110352,0.0,0.0,0.0,0.0,171.542151473204
68,383344542,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
68,583344575,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
68,783344607,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
68,983344640,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
69,183344673,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
69,383344706,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
69,583344738,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
69,783344771,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
69,983344804,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
70,183344837,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
70,383344870,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
70,583344902,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
70,783344935,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
70,983344968,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
71,183345001,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
71,383345033,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
71,583345066,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
71,783345099,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
71,983345132,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
72,183345165,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
72,383345197,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
72,583345230,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
72,783345263,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
72,983345296,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
73,183345329,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
73,383345361,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
73,583345394,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
73,783345427,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
73,983345460,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
74,183345492,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
74,383345525,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
74,583345558,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
74,783345591,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
74,983345624,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
75,183345656,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
75,383345689,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
75,583345722,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
75,783345755,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
75,983345787,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
76,183345820,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
76,383345853,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
76,583345886,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
76,783345919,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
76,983345951,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
77,183345984,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
77,383346017,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
77,583346050,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
77,783346083,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
77,983346115,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
78,183346148,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
78,383346181,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
78,583346214,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
78,783346246,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
78,983346279,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
79,183346312,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
79,383346345,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
79,583346378,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
79,783346410,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
79,983346443,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
80,183346476,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
80,383346509,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
80,583346541,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
80,783346574,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
80,983346607,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
81,183346640,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
81,383346673,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
81,583346705,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
81,783346738,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
81,983346771,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
82,183346804,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
82,383346837,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
82,583346869,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
82,783346902,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
82,983346935,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
83,183346968,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
83,383347000,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
83,583347033,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
83,783347066,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
83,983347099,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
84,183347132,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
84,383347164,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
84,583347197,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
84,783347230,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
84,983347263,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
85,183347295,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
85,383347328,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
85,583347361,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
85,783347394,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
85,983347427,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
86,183347459,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
86,383347492,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
86,583347525,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
86,783347558,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
86,983347591,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
87,183347623,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
87,383347656,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
87,583347689,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
87,783347722,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
87,983347754,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
88,183347787,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
88,383347820,81388.421875,49924.28515625,43.10932922363281,0.0,0.0,0.0,0.0,171.52473298054673
88,583347853,81388.4296875,49924.28515625,43.10831069946289,0.0,0.0,0.0,0.0,171.5180318711651
88,783347886,81388.4375,49924.29296875,43.107872009277344,0.0,0.0,0.0,0.0,171.50731449822075
88,983347918,81388.4453125,49924.30078125,43.108341217041016,0.0,0.0,0.0,0.0,171.49659716730773
89,183347951,81388.46875,49924.3125,43.10811614990234,0.0,0.0,0.0,0.0,171.47046943193172
89,383347984,81388.4921875,49924.328125,43.1079330444336,0.0,0.0,0.0,0.0,171.4423336136172
89,583348017,81388.5234375,49924.34765625,43.10787963867188,0.0,0.0,0.0,0.0,171.4054885555244
89,783348049,81388.5546875,49924.37109375,43.10757446289063,0.0,0.0,0.0,0.0,171.36663548641715
89,983348082,81388.6015625,49924.40234375,43.1073112487793,0.0,0.0,0.0,0.0,171.3103639566217
90,183348115,81388.65625,49924.4375,43.10726165771485,0.0,0.0,0.0,0.0,171.24538318508627
90,383348148,81388.7265625,49924.48046875,43.10673141479492,0.0,0.0,0.0,0.0,171.16298386060984
90,583348181,81388.8125,49924.53125,43.10617446899414,0.0,0.0,0.0,0.0,171.0631659665174
90,783348213,81388.90625,49924.59765625,43.105655670166016,0.0,0.0,0.0,0.0,170.94861535680022
90,983348246,81389.015625,49924.66796875,43.10509490966797,0.0,0.0,0.0,0.0,170.8186540998991
91,183348279,81389.140625,49924.74609375,43.10389709472656,0.0,0.0,0.0,0.0,170.67127424716034
91,383348312,81389.28125,49924.83984375,43.10300827026367,0.0,0.0,0.0,0.0,170.50246076402215
91,583348345,81389.4375,49924.9375,43.10197448730469,0.0,0.0,0.0,0.0,170.31823617777115
91,783348377,81389.6015625,49925.046875,43.100616455078125,0.0,0.0,0.0,0.0,170.12128780219294
91,983348410,81389.7890625,49925.1640625,43.0991096496582,0.0,0.0,0.0,0.0,169.90021862714238
92,183348443,81390.0,49925.30078125,43.09635925292969,0.0,0.0,0.0,0.0,169.64900724669755
92,383348476,81390.2421875,49925.453125,43.09375,0.0,0.0,0.0,0.0,169.3629583040749
92,583348508,81390.5,49925.625,43.09162521362305,0.0,0.0,0.0,0.0,169.0534707977613
92,783348541,81390.7734375,49925.80859375,43.091217041015625,0.0,0.0,0.0,0.0,168.72455921689223
92,983348574,81391.0546875,49926.00390625,43.08984375,0.0,0.0,0.0,0.0,168.38292817592475
93,183348607,81391.359375,49926.21484375,43.08759689331055,0.0,0.0,0.0,0.0,168.01316568466825
93,383348640,81391.6875,49926.4375,43.08342742919922,0.0,0.0,0.0,0.0,167.61727707699774
93,583348672,81392.03125,49926.66796875,43.0810432434082,0.0,0.0,0.0,0.0,167.20397156191925
93,783348705,81392.3984375,49926.9140625,43.07522964477539,0.0,0.0,0.0,0.0,166.7625347041626
93,983348738,81392.796875,49927.18359375,43.06951522827149,0.0,0.0,0.0,0.0,166.28225358424652
94,183348771,81393.21875,49927.484375,43.07236862182617,0.0,0.0,0.0,0.0,165.7658328496317
94,383348803,81393.65625,49927.79296875,43.07513427734375,0.0,0.0,0.0,0.0,165.232001728302
94,583348836,81394.1171875,49928.1171875,43.0755615234375,0.0,0.0,0.0,0.0,164.6700478848845
94,783348869,81394.6015625,49928.4453125,43.07992935180664,0.0,0.0,0.0,0.0,164.08597246523934
94,983348902,81395.1015625,49928.79296875,43.07492065429688,0.0,0.0,0.0,0.0,163.47848420502814
95,183348935,81395.6328125,49929.16015625,43.0715217590332,0.0,0.0,0.0,0.0,162.83416423501015
95,383348967,81396.171875,49929.53515625,43.069557189941406,0.0,0.0,0.0,0.0,162.1791473060666
95,583349000,81396.75,49929.9375,43.06553649902344,0.0,0.0,0.0,0.0,161.4765934944815
95,783349033,81397.3515625,49930.3515625,43.06102752685547,0.0,0.0,0.0,0.0,160.74792023495445
95,983349066,81397.984375,49930.796875,43.054237365722656,0.0,0.0,0.0,0.0,159.97643735954964
96,183349099,81398.6484375,49931.2734375,43.04965591430664,0.0,0.0,0.0,0.0,159.16215739361982
96,383349131,81399.34375,49931.7734375,43.04332733154297,0.0,0.0,0.0,0.0,158.30907717504903
96,583349164,81400.078125,49932.29296875,43.03353500366211,0.0,0.0,0.0,0.0,157.41246913781472
96,783349197,81400.8203125,49932.8359375,43.02836227416992,0.0,0.0,0.0,0.0,156.49724364367063
96,983349230,81401.59375,49933.40625,43.02963638305664,0.0,0.0,0.0,0.0,155.54125919828564
97,183349262,81402.3828125,49933.98828125,43.028907775878906,0.0,0.0,0.0,0.0,154.56592548305906
97,383349295,81403.1953125,49934.58984375,43.02618408203125,0.0,0.0,0.0,0.0,153.56055267552503
97,583349328,81404.03125,49935.2109375,43.0247688293457,0.0,0.0,0.0,0.0,152.52515241474313
97,783349361,81404.8984375,49935.86328125,43.0263557434082,0.0,0.0,0.0,0.0,151.4470705038053
97,983349394,81405.796875,49936.5390625,43.02899169921875,0.0,0.0,0.0,0.0,150.33028172499255
98,183349426,81406.7265625,49937.2421875,43.03045272827149,0.0,0.0,0.0,0.0,149.17283018083472
98,383349459,81407.6953125,49937.98046875,43.033878326416016,0.0,0.0,0.0,0.0,147.96405732106408
